taxonID,description,type,bibliographicCitation,urls,rightsHolder,source,rights,license
wfo-0000469120,"Perennial herb with many dichasial branches 8-25 cm long forming short vegetative stems during period of dormancy. Leaves and stems slightly scabrid. Leaves sessile, linear, 5-25 x 0.5-3 mm, with acuminate apex. Flowers terminal on pseudodichotomous branches, subtended by bracts similar to leaves. Calyx 2-3 mm long, divided almost to base, lobes with strong midrib and scarious margins. Corolla 2 mm long, white, the lobes rounded, one-third the length of the tube, villous in throat. Stamens dorsi-fixed, inserted above the middle of the corolla tube. Base of ovary adnate to perianth. Capsule obovoid with 20-30 seeds per locule. Seeds translucent, 0.3-0.4 mm long, n = 10, 11.",general,"Norman, E. M. 2000. Buddlejaceae. Fl. Neotrop. Monogr. 81: 1-225.",http://www.jstor.org/stable/4393899,The New York Botanical Garden,31955,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000464240,"Shrub 2-3 m tall, glabrous except for young petioles; branchlets 2-5 mm in diam., grayish-brown, especially fast-grown branchlets armed with straight, slender spines 0.7-2.5 cm long, which bear flowers and leaves near the base. Petiole semiterete, 2-3 mm long and ca. 0.7 mm thick, not sharply separated from base of blade, minutely pubescent when young with hairs 0.05 mm long; blade narrowly obovate, 2.2-6.5 × 0.6-1.7 cm, attenuate-cuneate at base, rounded at apex, the very tip emarginate or entire, margin subrevolute, the blade subcoriaceous, shining, grayish-green, venation prominulous, costa plane above and prominent below. Inflorescences erect or spreading, to 8 mm long and wide, 1-5-flowered; peduncle to 1 mm long, side-branchlets (sub)opposite; bracts and bractlets ovate to triangular, ca. 0.5-1 mm long; pedicels to 2.5 mm long. Flowers 8-9.5 mm in diam., glabrous; sepals imbricate, overlapping at anthesis, nearly free or connate at base, very broadly ovate, 1-1.7 × 1.2-1.7 mm, the innermost two smaller than the others, rounded to obtuse at apex, coriaceous with papery margins, venation parallel, the nerves branching distally, with a dorsal false midrib; petals imbricate, reflexed, (broadly) elliptic, 3.5-4.7 × 2.5-3 mm, the innermost ones smaller than the others, obtuse to rounded at apex, subcoriaceous with papery margin, dark red, papillose above, venation parallel to actinodromous, the nerves somewhat branching distally; filaments persistent, seemingly inserted on the disc but actually completely surrounded at base by the disc, reflexed, 1 mm long and 0.20.3 mm thick, fleshy; anthers dorsifixed just below middle, versatile, very broadly heart-shaped, 0.7 × 0.7 mm including a mucro 0.05 mm; disc annular to cupshaped, equalling the carpels or lower, becoming 0.8 mm high and 2 mm in diam., fleshy towards tip, rose to dark purplish, smooth or with few protuberances ca. 0.3 mm long; carpels immersed in the receptacle with their lower half, 0.8 mm high including a trigonous apophysis 0.4 mm, the apophyses beset with ca. 3-4 protuberances 0.05-0.3 mm; ovules 2 per loculus; style persistent, inserted on the connate part of the carpels among the apophyses, ca. 0.9 mm long and 0.3 mm thick, projecting 0.3-0.6 mm beyond the apophyses at anthesis; stigma 4-lobed, 0.2-0.3 × 0.4 mm. Fruits 1 per infructescence, (3-)4-locular capsules, stellately-lobed, 0.8-1 × 1-1.2 cm, with glands, glabrous, the exocarp transversely nerved on both sides, the loculi ± obovate in outline, rounded at apex, with a dorsal apophysis 0.5-2 mm long, projecting downward just above the middle, dehiscent septicidally from base up to tip and loculicidally from apex up to the tips of the apophyses; seed 1 per loculus, ovoid, ca. 6 × 3.5 × 3.5 mm, flattened at base, curved at apex, irregularly wrinkled, finely reticulate-colliculate; hilum ca. 0.7 mm broad; embryo 1, cotyledons unequal with ears 0.2-0.3 mm, radicle conical, projecting beyond the ears.",general,"Kaastra, Roelof C. 1982. A monograph of the Pilocarpinae (Rutaceae). Fl. Neotrop. Monogr. 33: 1-198.",http://www.jstor.org/stable/4393763,The New York Botanical Garden,388647,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000460345,"Colonial shrub 20-30 cm high, bark dark, branchlets from puberulent to villous with hairs decreasing in density from apex. Bud-scales absent. Stipules dark, persistent: petioles 3.0-4.0(-5.0) mm long, moderately hairy; leaf-blades thin, 1.2-5.5 cm long, 0.7-2.1 cm wide, oblong or narrowly elliptic-oblong; base acute or obtuse; apex acute, obtuse, or rounded; margin plane or slightly revolute, remotely or conspicuously crenate or crenate-serrulate, 2-6 teeth per cm, mucronate; above sparsely and minutely puberulent or glabrous, green; beneath glabrous and yellowish; major veins above and beneath puberulent or with rather long hairs. Flowering material not seen. Fruits solitary; pedicels 3.0-7.0 mm long and puberulent; drupes 10.0-11.0 mm in diam, glabrous, 3-seeded.",general,"Johnston, Marshall C. & Johnston, Laverne A. 1978. Rhamnus. Fl. Neotrop. Monogr. 20: 1-96.",http://www.jstor.org/stable/4393718,The New York Botanical Garden,299147,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000460339,"Shrub usually ca 1.0 m tall, occasionally treelike, up to 9.0 m tall, evidently evergreen. Young stems usually light-colored and always pubescent, other bark usually dark with less or no pubescence, leaf-scars prominent. Bud-scales absent. Stipules 3.0-4.0 mm long, pubescent, persistent or caducous. Petioles (2-)4-9(-13) mm long with moderate to moderately heavy amounts of longish hairs. Leaf-blades coriaceous with rare exceptions, 1.9-8.5(-13.0) cm long, (0.7-)0.9-3.2(-4.0) cm wide; generally elliptic but may tend toward or actually be oblong, lanceolate, or obovate; ca 2.5-3.0 (or slightly more) times longer than wide; apex acute to acuminate; base cuneate or less commonly rounded; margin plane or revolute, crenate or serrate, usually remotely so, with 3-6(-8) teeth per cm, usually mucronate; above and beneath glabrous (most frequently) or with a moderate amount of mostly erect hairs which are often longer and coarser beneath than above; midrib beset with hairs usually greater in amount than the epidermis and secondary veins less hairy or glabrous, secondary veins 6-10(-13) pairs. Inflorescence a sessile umbel with l-5(-10) flowers; pedicels at anthesis 3.0-8.0(-11.0) mm long; flowers 5-merous; floral cup (1.0-) 1.5-2.0 mm long and 2.0-(-3.0) mm broad, sepals (1.3-)1.5(-2.0) mm long, (0.7-)l.0(-l .7) mm wide; external floral parts with sparse to moderate amounts of usually erect and rather long and coarse hair; petals 1.0 mm long and wide (occasionally up to 1/3 mm longer and broader), marginally somewhat scalloped with margin tapering at about a 45° angle into a short (ca ¼ mm long) but definite claw which tapers into a rather blunt base (neither definitely acute nor definitely obtuse), notch ca 1/3 the length of the petal and usually broad at the apex and tapering at ca a 45° angle to an acute or almost acute base; filaments and anthers (0.5-)0.7-1.0 mm long, filament with broad base, anther enclosed by petals and having an apicule; ovary glabrous and 3-carpellate, style ca 1.0-1.25 mm long with a 3-lobed apex reaching anywhere from base to apex of sepals. Fruits l-2(-5) per axil; peduncles absent; pedicels (3-)5-7(-13) mm long, pubescent; floral cup circular at upper margin and enlarged to form a rim darker in color than the rest of the cup, ca 3.0 mm in diam and ca 1.2 mm deep; other floral parts may or may not persist; drupes (6.0-7.0-8.0(-10.0) mm in diam, black when mature, glabrous, 3-stoned.",general,"Johnston, Marshall C. & Johnston, Laverne A. 1978. Rhamnus. Fl. Neotrop. Monogr. 20: 1-96.",http://www.jstor.org/stable/4393718,The New York Botanical Garden,299147,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000460333,"Apparently shrubs or small trees. Branchlets alternate; pubescent with antrorse appressed gray or tawny hairs; leaves alternate, not crowded. Bud-scales absent. Stipules subulate, 3.0-4.0 mm long, pubescent, caducous. Petioles 4.0:41.0 mm long, pubescent. Leaf-blades lanceolate or broadly lanceolate, (3.0-)4.0-6.0(-8.0) cm long, (9.0-)12.0-20.0(-27.0) mm wide; base rounded or broadly cuneate; apex slightly acuminate (the acumen ca 1.0 cm long, sharp); margin glandular-serrulate; above green and glabrous; beneath slightly paler and nearly glabrous or sparsely antrorse-appressed pubescent on the larger veins; secondary veins 8-10 pairs. Flowers solitary or in twos in the axils; pedicels 6.0-8.0 mm long; cup ca 2.0 mm long and broad, externally pubescent; sepals 5, deltoid, 2.0-2.5 mm long; petals 5, obovate, 1.0-1.3 mm long, clawed, emarginate, amplectant; ovary trimerous, sparsely hirsute; style ca 0.8 mm long, very minutely 3-lobed at summit, rather quickly deciduous. Fruiting pedicels 10.0-13.0 mm long or longer; drupes apparently globose, only very young ones seen.",general,"Johnston, Marshall C. & Johnston, Laverne A. 1978. Rhamnus. Fl. Neotrop. Monogr. 20: 1-96.",http://www.jstor.org/stable/4393718,The New York Botanical Garden,299147,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000460311,"Shrub or small tree up to 10 m but usually smaller, evidently evergreen. Stems with light-colored or yellowish antrorse-appressed hairs usually dense terminally becoming moderately abundant or even sparse with age. Bud-scales absent. Stipules 2.0-4.0(-5.0) mm long, pubescent, caducous or persistent but usually a few persist. Petioles 7.0-18.0(-25.0) mm long, pubescent. Leaf-blades (2.0-)3.3-9.0(-14.0) cm long, l.l-3.5(-4.5) cm wide, elliptic to oblong or lanceolate; base cuneate to rounded; apex mostly acuminate with an acumen up to 10 mm long or sometimes acute; margin from plane to revolute but most often the latter, crenate usually or serrate and mostly remotely so, 3-6(-7) teeth per cm, mucro rather long and tapering to a blunt tip; above and beneath usually glabrous but in some cases a few scattered longish hairs or even a moderate amount beneath, above from light to dark olive green, beneath somewhat paler; midrib above and beneath beset with more or less moderate amounts of longish hairs, secondary veins usually with somewhat less, hairs erect above and antrorse-appressed beneath, veins yellowish or sometimes reddish brown and prominent beneath, secondary veins 6-11 pairs. Inflorescence a sessile axillary umbel with l-4(-5) flowers; pedicels at anthesis 6.0-12.0(-13.0) mm long; floral cup (1.0-)2.0 mm deep and (2.5-)3.0-4.0 mm broad; sepals 5, (1.5-)2.0(-3.0) mm long, (1.25-)2.0(-3.0) mm wide; external floral parts pubescent; petals 5, yellow, (1.0-)1.3-1.5(-2.0) mm long, 1.01.5 mm wide, margin usually tapering gradually into a blunt-based claw up to 0.5 mm long, notch broad at apex and usually acute at base, 0.3-0.5 mm deep; filaments broad-based, up to 1.5 mm long; anthers 5, enclosed by petals and having no apicule or rarely a very short one; ovary glabrous and 3-carpellate, style up to 1.5 mm long terminating anywhere from base almost to apex of sepals and 3-cleft at apex. Fruits l-2(-4) per axil; peduncles absent; pedicels (7.0-)10.0-15.0(-17.0) mm long; floral cups 3.0-5.0 mm broad, 1.5-2.0 mm deep; sepals and occasionally other floral parts (including style) persist; fruits globose, (5.0-)6.0-8.0(-8.5) mm in diam, reddish or black, glabrous, 3-stoned.",general,"Johnston, Marshall C. & Johnston, Laverne A. 1978. Rhamnus. Fl. Neotrop. Monogr. 20: 1-96.",http://www.jstor.org/stable/4393718,The New York Botanical Garden,299147,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000460296,"Shrub 1.0-2.0 m tall. Bark dark or reddish. Branchlets densely pubescent. Bud-scales lacking. Petioles stout, 2.0-5.0 mm long; leaf-blades 3.2-8.0(-9.2) cm long (averaging ca 6.0 cm), (1.9-)2.1-5.0(-6.3) cm wide (averaging ca 3.8 cm), usually oval or broadly elliptic, less frequently elliptic or obovate, 1.3-1.7(-1.8)times longer than wide (averaging ca 1.5); base rounded; apex rounded, retuse, acute, and rarely mucronate; margin plane, irregularly serrate with 4-6(-8) teeth per cm usually somewhat obscured by pubescence; above densely covered with long, coarse, villous hairs; beneath lighter-colored and with greater amount of hairs than above; veins conspicuous, 5-10 pairs of secondary veins on each side of midrib. Inflorescence an umbel with 5-10 flowers; peduncles up to 12.0 mm long or rarely absent; pedicels 2.0-10.0 mm long with 10.0 mm being rare and 4.0 mm frequent; flowers 5-merous; floral cup campanulate, 1.0-2.0 mm long, 1.5-2.5 mm broad; sepals 1.5-2.0 mm long, 1 mm wide; petals enclosing anthers, ca 1.0 mm long, slightly wider, apical notch broad, base abruptly narrowed; filaments ca 0.3-1.0 mm long, anthers nearly 1.0 mm long; ovary glabrous, 3-celled, style 1.0 mm long and extending to about the upper margin of the floral cup, stigma 3-lobed. Fruits up to 6 per umbel; pedicels ca 8.0-10.0 mm long, elongating after anthesis; depressed-globose or obovoid, ca 7.0-8.0 mm diam, black when mature, glabrous, 3-stoned.",general,"Johnston, Marshall C. & Johnston, Laverne A. 1978. Rhamnus. Fl. Neotrop. Monogr. 20: 1-96.",http://www.jstor.org/stable/4393718,The New York Botanical Garden,299147,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000460196,"Shrub 1.0-2.0(-7.0) m tall; leaves crowded, young herbage densely pubescent with brownish hairs. Bud-scales absent. Stipules 2.0-6.0 mm long, subulate, pubescent, usually rather quickly deciduous. Petioles (2.0-)3.0-6.0(-12.0)mm long, pubescent. Leaf-blades (3.0-)4.0-6.0(-11.0) cm long, (1.2-)1.7-2.5)-4.2) cm wide, narrowly abovate to oblance-oblong, rarely lance-ovate, base rounded-to broadly cuneate, apex obtuse to slightly acutish and occasionally very shortly denticulate (acumen only 3.0-5.0 mm long); margin strongly revolute, remotely crenate, teeth mucronate; above glabrous, dark green and shiny, midrib pubescent or rarely glabrous and tertiary veins deeply indented; beneath glabrous or minutely pubescent or occasionally even tomentose, paler than above, midrib and secondary veins pubescent and prominent, secondary veins (6-)8-11 pairs. Inflorescence a sessile axillary fascicle of l-2(-3) flowers; pedicels (2.0-)3.0-5.0(-6.0) mm long; floral cup ca 2.0 mm deep and broad; sepals 5, broadly deltoid, 1.4-1.8 mm long; all external floral parts usually pilose, red in color; petals 5, 0.8-1.1 mm long, obovate, clawed and notched, pale yellow or white, almost completely obscuring anther even at maturity of the latter; ovary glabrous and 3-celled, style 0.5-0.7 mm long and 3-lobed ca Vs its length. Fruiting pedicels (3.0-)4.0-6.0(-8.0) mm; drupes nearly spherical, 5.0-7.0 mm diam, red becoming black, nearly always 3-stoned.",general,"Johnston, Marshall C. & Johnston, Laverne A. 1978. Rhamnus. Fl. Neotrop. Monogr. 20: 1-96.",http://www.jstor.org/stable/4393718,The New York Botanical Garden,299147,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000460151,"Shrub (0.5-)2.5-6.0 tall, stem pubescence decreasing from apex to end of leaf-bearing portion, older bark glabrous. Bud-scales absent. Stipules subulate (2.0-)3.0-4.0 mm long, rather persistent. Petioles ca 2.0 mm long (4.0-11.0 in the type collection, however), pubescent, purplish-brown above and greenish and buffy beneath. Leaf-blades usually thick or firmly membranaceous, 4.513.2 cm long, (1.3-)1.5-4.0(-4.6) cm wide; elliptic or lance-elliptic (rarely oblong-elliptic), (1.9-)2.15-3.8(-4.7) times longer than broad; base mostly cuneate but sometimes somewhat rounded; apex with slender acumen up to 1.5 cm long; margin usually plane but sometimes revolute, mostly crenate but also serrate, 3-7 teeth per cm, mucro present or absent on individual teeth; above and beneath glabrous and shiny, above dark or gray-green, beneath almost always paler than above and usually somewhat yellowish, brownish, or reddish; veins above impressed and usually glabrous, beneath raised and prominent, pubescence more abundant on veins of young than old leaves and more on midrib than on secondaries, usually pale-colored but also reddish or brownish; secondary veins ca 8 pairs. Inflorescence an axillary cyme with mostly 2 but up to 8 flowers; peduncles lacking; pedicels 2.0-10.0 mm long and dull brown in color; flowers more or less olive green overall; floral cup ca 0.7 mm long, ca 1.5 mm broad; sepals 5, ca 1.0-1.5 mm long, dull brownish; external floral parts densely pubescent; petals 5, obovate, ca 1.0 mm long, clawed, emarginate, cream-colored suffused with pale lavender; ovary pubescent (rarely glabrous), style ca 0.5 mm long. Fruits globose, ca 8 mm in diam, deep dull red becoming blackish, pubescent (rarely glabrous).",general,"Johnston, Marshall C. & Johnston, Laverne A. 1978. Rhamnus. Fl. Neotrop. Monogr. 20: 1-96.",http://www.jstor.org/stable/4393718,The New York Botanical Garden,299147,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000459841,"Flowers in groups of 3-6; petals usually 3.5-5.0 mm long. Fruit obovate, 0.6-1.0 cm long, as wide as it is long; seeds usually l-2(-3) per locule.",general,"Lleras, Eduardo. 1978. Trigoniaceae. Fl. Neotrop. Monogr. 19: 1-73.",http://www.jstor.org/stable/4393715,The New York Botanical Garden,471919,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000459731,"Young branches sparsely to densely appressed puberulous or pubescent at first, soon becoming glabrous, mid- to dark brown, sometimes with a few pale lenticels, less frequently greyish. Bud scales absent. Leaves imparipinnate or rarely a few trifoliolate, (1.5-)3-15(-25) cm long; petiole and rhachis narrowly winged or at least broadened laterally below insertion of leaflets, usually glabrous, less frequently sparsely to moderately puberulous or short pubescent; petiolule 1-2(-3) mm long or leaflets sessile. Leaflets (3-)5-11(-15) pairs, usually oblanceolate, less frequently obovate, cuneiform, spathulate, elliptic, oblong or lanceolate, apex acute, obtuse, rounded or truncate less frequently attenuate, base usually acute, cuneate, or attenuate, rarely asymmetric and then acute to truncate, usually rather coriaceous, (2.4-)5-10(-14.2)[7.6] cm long, (1.1-)2-4(-6)[2.9] cm broad, basal leaflets usually smaller, terminal leaflet often much larger, usually glabrous, less frequently scattered to uniformly pubescent on lower surface and midrib above, often obscurely glandular-punctate and -striate; venation usually brochidodromous, midrib flat or slightly prominent; secondaries 5-10(-13) on either side of midrib, ± straight for most of their length or arcuate, parallel or convergent; intersecondaries short to long and prominent. Flowers unisexual, plants dioecious; inflorescence axillary often in axils of fallen leaves, 0.5-2.5(-7) cm long, few- to many-flowered often umbellate or fasciculate, less frequently reduced to a little-branched and few-flowered thyrse, puberulent, pubescent or glabrous; pedicel (1-)2-5(-8) mm long. Calyx usually rotate, less frequently patelliform, (0.5-) 1-1.5 mm long, calyx lobes (3-)4-5, free or united to !4 length, ovate to suborbicular, apex acute, obtuse or rarely attenuate, pubescent to glabrous, ciliate. Petals (3-)4-5, imbricate, (2.5-)3-5(-5.5) mm long, (1-)1.5-3 mm broad, ovate, lanceolate, elliptic or oblong, apex acute to obtuse or rounded, usually glabrous but occasionally sparsely pubescent on one or both surfaces rarely ciliate. Staminal tube broadly cyathiform, 1.5-3 mm long, (1.5-)2-3.5(-4) mm broad; filaments usually completely fused or for 3/4 their length, less frequently fused 1/2 way rarely completely free, terminated by 2 lanceolate, acute appendages, outside glabrous or sparsely pubescent, inside glabrous in lower half, densely to sparsely barbate or rarely quite glabrous in upper half; anthers (7-)8-10(-11), (0.7-)0.8-1.2(-1.7) mm long, glabrous or rarely with few hairs on back; antherodes much narrower, not dehiscing, without pollen. Nectary a small annulus fused to base of ovary, 0.1-0.2 mm high, glabrous. Ovary (2-)3(-4)-locular, loculi with 1-2 collateral or oblique ovules, glabrous (Molina 16071 from Guatemala has a few pubescent ovaries); style glabrous; style-head capitate, pileate or discoid, often deeply 3(-4)-lobed. Pistil equalling or exceeding stamens; pistillode much shorter than stamens, containing smaller or vestigial non-functional ovules. Capsule ovoid to globose, sometimes ± trigonous, with or without a stipe 1-2 mm long, smooth, glabrous, 0.7-1.7 cm long (including stipe), (2-)3-valved, valves wrinkling horizontally on drying sometimes strongly reflexed; pericarp 0.5-1 mm thick, leathery; endocarp thin, cartilaginous. Seeds 1-2, collateral or oblique in each valve, 0.5-1 cm long, 0.4-0.7 cm broad, usually flattened dorsoventrally; arillode small, fleshy, extending from micropyle along adaxial surface of seed to the prominent chalaza, fused to seed throughout its length and leaving a broad scar sometimes partially free from the seed at apex; seed coat hard. Embryo with thin, flat, collateral cotyledons; radicle apical, strongly exserted; copious endosperm present.",general,"Pennington, Terence D. 1981. Meliaceae. Fl. Neotrop. Monogr. 28: 1-359, 418-449, 459-470.",http://www.jstor.org/stable/4393748,The New York Botanical Garden,329977,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000459012,"Treelet 3-4 m tall. Stems terete, glabrous or puberulent, lenticellate, striate. Leaves paripinnate; distal process acicular, ca. 2 mm long; leaflets 4 or 6, opposite, obovate, oblanceolate or elliptic, chartaceous, 5.5-22 × 2.5-8.5 (15.2) cm, glabrous, the adaxial with prominent midvein and slightly impressed secondaries, the abaxial surface with prominent brochidodromus venation, the secondary veins straight, forming a strong submarginal loop, tertiary veins reticulate, the apex obtuse to abruptly acuminate, the base asymmetrical, attenuate or obtuse, the margins entire, slightly revolute; petiolules 5-12 mm long, pulvinate at base, glabrous, adaxially canaliculate; rachis 6-8 cm long, terete or nearly so, glabrous; petioles 5-12.5 cm long, terete, glabrous, less often lenticellate, bulbous at base. Thyrses panicle-shaped, 8-20 cm long, terminal or axillary on distal portion of branches; cataphylls acicular, 2-4 mm long, appressed-pubescent, supra-axillary; axes slightly angled, striate or sulcate, puberulent; bracts and bracteoles subulate, pubescent, ca. 1 mm long; dichasia compound or simple toward distal portion of axis; peduncle less than 1 mm long; pedicels 1-1.5 mm long, articulate above the middle. Flower buds angular-ovoid. Calyx 1.5-2.5 mm long, light green, pubescent to pilose, the sepals 1-1.5 mm long, deltate or ovate-deltate, concave, adaxially glabrous; petals white, 4.5-5 mm long, oblong-lanceolate or lanceolate, glabrous except for the ciliate lower margin, obtuse at apex, cuneate at base; appendage as long as the petal, long deltate, abaxially glabrous or sparsely papillate, adaxially hirsute on upper half; disc 5-lobed, glabrous, 0.5-0.7 mm tall; stamens 5, the filaments of equal length, glabrous, 1.2-2.2 mm long, slightly flattened, the anthers oblong, 1.2-2 mm long, apiculate at apex; ovary glabrous or puberulent, conical, the stigma elongate-trigonous, ferruginous-papillate. Fruit ovoid or ellipsoid, ca. 2 cm long, yellow, the pericarp coriaceous, granulose, ca. 0.5 mm thick, the endocarp glabrous. Embryo with cotyledons lying transversely over each other, both of similar size.",general,"Acevedo-Rodríguez, Pedro. 2003. Meliococceae (Sapindaceae): Melicoccus: and Talisia. Fl. Neotrop. Monogr. 87: 1-178.",http://www.jstor.org/stable/4393917,The New York Botanical Garden,71908,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000458332,"Scandent shrub, the branches terete, glabrous, lenticellate. Stipules deltoid or subulate, 0.8-2.0 mm long, 0.7-1.0 mm wide, pilose, caducous; petioles (5.0-)6.0-12.0 (-13.0) mm long, 0.9-2.1 mm thick, sparsely strigose, lamina elliptic to ovate-elliptic, sometimes ovate, 5.0-14.0 cm long, 2.0-5.0 cm wide, subcoriaceous, the margins entire, the apex acute or acuminate, the base oblique; venation brochidodromous or seemingly so, sparsely strigose; the midrib prominulous above, prominent beneath, the secondary veins 9-13 pairs; intercostal pubescence absent above, frequently caducous beneath, sometimes becoming entirely glabrous. Inflorescences terminal and subterminal axillary panicles to 15 cm long. Flowers in groups (cincinni) of 1-4 (usually 1-2), solitary on the axes of the ultimate inflorescences, the axes 0.0-4.0 mm long, 0.6-0.8 mm thick, decreasing in length towards the apices of the primary inflorescences; peduncles 0.2-2.5 mm long, 0.6-0.8 mm thick, strigose, often resembling an articulated peduncle with the axes of the ultimate inflorescences, the bracts 2.0-3.0 mm long, 0.2-0.3 mm wide, subulate to linear, strigose, caducous; pedicels 1.5-2.5 mm long, 0.6-0.8 mm thick, strigose, the bracteoles 0.7-1.4 mm long, 0.2-0.6 mm wide, deltoid or subulate, strigose; sepals ovate or oblong, (4.0-)4.5-5.1(-5.8) mm long, 1.8-3.0 mm wide, tomentellous or lanate; standard 6.0-7.5 mm long, 2.0-3.5 mm wide, the pouch globose, extending to 2/3 of the length, revolute at the apical portion, barbate at the throat; the wings spathulate, 5.8-6.2 mm long, 3.4-4.0 mm wide, barbate at the base, keel petals 5.0-6.0 mm long, 3.0-4.0 mm wide, the pouch excentric, barbate at the base; stamens 6-7, all fertile, the filaments connate for ½-1/3 of their length, 3.0-3.5 mm long, the anthers subglobose, 0.8-1.0 mm long, 0.5-0.8 mm wide; glands 2, 2-3 lobed, ca 0.3 mm long, 0.4 mm wide, glabrous; style 2.8-3.0 mm long, the stigma ca 1.0 mm in diameter; ovary subglobose, 1.0-2.0 mm in diameter, villous, the ovules numerous. Fruit 7.0-9.0 cm long, 1.4-2.0 cm per side; exocarp fleshy, thin (ca 0.5 mm), with a whitish golden-brown velutinous-tomentose pubescence; endocarp cartilaginous, glabrous. Seeds ca 20 per locule, ovoid to globose, 5.0-6.0 mm long, ca 4.0 mm wide, equinate pubescent, the trichomes ca 2.0 mm long.",general,"Lleras, Eduardo. 1978. Trigoniaceae. Fl. Neotrop. Monogr. 19: 1-73.",http://www.jstor.org/stable/4393715,The New York Botanical Garden,471919,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
