WFO_ID,AssessmentID,TaxonID,scientificName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes,url,citation
wfo-0000830875,83790877,44096,Cyanea eleeleensis,CAMPANULACEAE,Cyanea,eleeleensis,,,,(H.St.John) Lammers,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-2.rlts.t44096a83790877.en,"(2016). Cyanea eleeleensis: Bruegmann, M., Caraway, V.L. & Clark, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2016-2.rlts.t44096a83790877.en"
wfo-0000530106,83794603,44077,Amaranthus brownii,AMARANTHACEAE,Amaranthus,brownii,,,,Christoph. & Caum,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2018-2.rlts.t44077a83794603.en,"(2016). Amaranthus brownii: Bruegmann, M., Caraway, V.L. & Keir, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-2.rlts.t44077a83794603.en"
wfo-0000253128,83804687,33562,Ochrosia kilaueaensis,APOCYNACEAE,Ochrosia,kilaueaensis,,,,H.St.John,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t33562a83804687.en,"(2020). Ochrosia kilaueaensis: Keir, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t33562a83804687.en"
wfo-0000298346,87708976,38690,Roystonea stellata,ARECACEAE,Roystonea,stellata,,,,León,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t38690a87708976.en,"(2020). Roystonea stellata: Verdecia, R. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t38690a87708976.en"
wfo-0000974503,87739847,87583558,Angraecopsis dolabriformis,ORCHIDACEAE,Angraecopsis,dolabriformis,,,,(Rolfe) Schltr.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t87583558a87739847.en,"(2015). Angraecopsis dolabriformis: Simo, M., Stévart, T. & Droissart, V. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t87583558a87739847.en"
wfo-0000975186,87739867,87583728,Angraecum astroarche,ORCHIDACEAE,Angraecum,astroarche,,,,Ridl.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2018-1.rlts.t87583728a87739867.en,"(2016). Angraecum astroarche: Simo, M., Stévart, T. & Droissart, V. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2018-1.rlts.t87583728a87739867.en"
wfo-0000830934,91172324,91172297,Cyanea linearifolia,CAMPANULACEAE,Cyanea,linearifolia,,,,Rock,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-2.rlts.t91172297a91172324.en,"(2016). Cyanea linearifolia: Clark, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2016-2.rlts.t91172297a91172324.en"
wfo-0000830959,91172534,91172490,Cyanea minutiflora,CAMPANULACEAE,Cyanea,minutiflora,,,,Lammers,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-2.rlts.t91172490a91172534.en,"(2016). Cyanea minutiflora: Clark, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2016-2.rlts.t91172490a91172534.en"
wfo-0000830970,91172818,91172805,Cyanea parvifolia,CAMPANULACEAE,Cyanea,parvifolia,,,,"(C.N.Forbes) Lammers, Givnish & Sytsma",Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-2.rlts.t91172805a91172818.en,"(2016). Cyanea parvifolia: Clark, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2016-2.rlts.t91172805a91172818.en"
wfo-0000381458,91177028,91177012,Cyperus rockii,CYPERACEAE,Cyperus,rockii,,,,Kük.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-2.rlts.t91177012a91177028.en,"(2016). Cyperus rockii: Clark, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2016-2.rlts.t91177012a91177028.en"
wfo-0000635670,91178537,91178520,Cyrtandra olona,GESNERIACEAE,Cyrtandra,olona,,,,C.N.Forbes,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-2.rlts.t91178520a91178537.en,"(2016). Cyrtandra olona: Clark, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2016-2.rlts.t91178520a91178537.en"
wfo-0000088377,97083299,37856,Commidendrum gummiferum,ASTERACEAE,Commidendrum,gummiferum,,,,(Roxb.) DC.,Extinct,,2.3,,Global,https://doi.org/10.2305/iucn.uk.2016-1.rlts.t37856a97083299.en,"(1998). Commidendrum gummiferum: Cronk, Q.C.B. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2016-1.rlts.t37856a97083299.en"
wfo-0001067981,97908365,97908360,Sanicula kauaiensis,APIACEAE,Sanicula,kauaiensis,,,,H.St.John,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-2.rlts.t97908360a97908365.en,"(2016). Sanicula kauaiensis: Walsh, S. & Deans, S. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2016-2.rlts.t97908360a97908365.en"
wfo-0000438356,97909122,97909097,Schiedea amplexicaulis,CARYOPHYLLACEAE,Schiedea,amplexicaulis,,,,H.Mann,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-2.rlts.t97909097a97909122.en,"(2016). Schiedea amplexicaulis: Deans, S. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2016-2.rlts.t97909097a97909122.en"
wfo-0000428137,97910101,97910096,Wikstroemia hanalei,THYMELAEACEAE,Wikstroemia,hanalei,,,,Wawra,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2016-2.rlts.t97910096a97910101.en,"(2016). Wikstroemia hanalei: Clark, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2016-2.rlts.t97910096a97910101.en"
wfo-0001003747,101442020,44072,Acaena exigua,ROSACEAE,Acaena,exigua,,,,A.Gray,Extinct,,3.1,,Global,,
wfo-0000978389,107468212,107426635,Habenaria petromedusa,ORCHIDACEAE,Habenaria,petromedusa,,,,Webb,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t107426635a107468212.en,"(2014). Habenaria petromedusa: Catarino, S., Duarte, M.C. & Romeiras, M.M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t107426635a107468212.en"
wfo-0000314846,107468352,107428233,Stachytarpheta fallax,VERBENACEAE,Stachytarpheta,fallax,,,,A.E.Gonç.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2017-3.rlts.t107428233a107468352.en,"(2014). Stachytarpheta fallax: Catarino, S., Duarte, M.C. & Romeiras, M.M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2017-3.rlts.t107428233a107468352.en"
wfo-0000477208,113309830,113204000,Persoonia laxa,PROTEACEAE,Persoonia,laxa,,,,L.A.S.Johnson & P.H.Weston,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t113204000a113309830.en,"(2019). Persoonia laxa: Auld, T. & Weston, P. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t113204000a113309830.en"
wfo-0000477940,113309835,113204241,Persoonia prostrata,PROTEACEAE,Persoonia,prostrata,,,,R.Br.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t113204241a113309835.en,"(2019). Persoonia prostrata: Weston, P., Auld, T. & Douglas, S. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t113204241a113309835.en"
wfo-0000831002,115496789,78777637,Cyanea sessilifolia,CAMPANULACEAE,Cyanea,sessilifolia,,,,(O.Deg.) Lammers,Extinct,,3.1,,Global,,
wfo-0000415613,124282152,117319979,Etlingera heyneana,ZINGIBERACEAE,Etlingera,heyneana,,,,(Valeton) R.M.Sm.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2019-3.rlts.t117319979a124282152.en,"(2019). Etlingera heyneana: Olander, S.B. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2019-3.rlts.t117319979a124282152.en"
wfo-0000833368,126609708,126608606,Hesperelaea palmeri,OLEACEAE,Hesperelaea,palmeri,,,,A.Gray,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t126608606a126609708.en,"(2020). Hesperelaea palmeri: Fuentes, A.C.D., Martínez Salas, E. & Samain, M.-S. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t126608606a126609708.en"
wfo-0000808671,126613426,126612753,Faramea chiapensis,RUBIACEAE,Faramea,chiapensis,,,,Borhidi,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t126612753a126613426.en,"(2020). Faramea chiapensis: Fuentes, A.C.D., Martínez Salas, E. & Samain, M.-S. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t126612753a126613426.en"
wfo-0001275332,137376414,136814105,Bourreria veracruzana,EHRETIACEAE,Bourreria,veracruzana,,,,G.Campos-Ríos & F.Chiang,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2021-1.rlts.t136814105a137376414.en,"(2020). Bourreria veracruzana: Fuentes, A.C.D., Martínez Salas, E. & Samain, M.-S. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2021-1.rlts.t136814105a137376414.en"
wfo-0000549074,140414986,140414966,Scleria chevalieri,CYPERACEAE,Scleria,chevalieri,,,,J.Raynal,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t140414966a140414986.en,"(2019). Scleria chevalieri: Mesterházy, A. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t140414966a140414986.en"
wfo-0000411424,140416594,140416589,Eriocaulon inundatum,ERIOCAULACEAE,Eriocaulon,inundatum,,,,Moldenke,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t140416589a140416594.en,"(2019). Eriocaulon inundatum: Mesterházy, A. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t140416589a140416594.en"
wfo-0000411507,140416698,140416686,Eriocaulon jordanii,ERIOCAULACEAE,Eriocaulon,jordanii,,,,(Moldenke) Meikle,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t140416686a140416698.en,"(2019). Eriocaulon jordanii: Mesterházy, A. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t140416686a140416698.en"
wfo-0000562017,145297738,145283841,Beilschmiedia ningmingensis,LAURACEAE,Beilschmiedia,ningmingensis,,,,S.K.Lee & Y.T.Wei,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2022-1.rlts.t145283841a145297738.en,"(2021). Beilschmiedia ningmingensis: de Kok, R. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2022-1.rlts.t145283841a145297738.en"
wfo-0000193118,149811572,30393,Streblorrhiza speciosa,FABACEAE,Streblorrhiza,speciosa,,,,Endl.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-2.rlts.t30393a149811572.en,"(2019). Streblorrhiza speciosa: Oldfield, S. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-2.rlts.t30393a149811572.en"
wfo-0000681042,149812995,31679,Euchorium cubense,SAPINDACEAE,Euchorium,cubense,,,,Ekman & Radlk.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t31679a149812995.en,"(2020). Euchorium cubense: Gonzalez-Oliva, L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t31679a149812995.en"
wfo-0000724656,149814208,33469,Hopea shingkeng,DIPTEROCARPACEAE,Hopea,shingkeng,,,,(Dunn) Bor,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2023-1.rlts.t33469a149814208.en,"(2022). Hopea shingkeng: Barstow, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2023-1.rlts.t33469a149814208.en"
wfo-0000448106,149815846,35111,Myoporum rimatarense,SCROPHULARIACEAE,Myoporum,rimatarense,,,,F.Br.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2021-1.rlts.t35111a149815846.en,"(2020). Myoporum rimatarense: Meyer, J.-Y. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2021-1.rlts.t35111a149815846.en"
wfo-0000921338,149816104,35254,Banara wilsonii,SALICACEAE,Banara,wilsonii,,,,Alain,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t35254a149816104.en,"(2020). Banara wilsonii: Gonzalez-Oliva, L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t35254a149816104.en"
wfo-0000976224,149816916,38848,Guettarda retusa,RUBIACEAE,Guettarda,retusa,,,,C.Wright,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t38848a149816916.en,"(2020). Guettarda retusa: Gonzalez-Oliva, L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t38848a149816916.en"
wfo-1000042256,149821996,147088627,Monteverdia lineata,CELASTRACEAE,Monteverdia,lineata,,,,(C.Wright ex Griseb.) Biral,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t147088627a149821996.en,"(2020). Monteverdia lineata: Gonzalez-Oliva, L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t147088627a149821996.en"
wfo-0001070849,149822106,149618647,Licaria mexicana,LAURACEAE,Licaria,mexicana,,,,(Brandegee) Kosterm.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2021-3.rlts.t149618647a149822106.en,"(2020). Licaria mexicana: Oldfield, S. & Lorrea-Hernandez, F. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2021-3.rlts.t149618647a149822106.en"
wfo-0000536578,149822436,31675,Angostura ossana,RUTACEAE,Angostura,ossana,,,,(DC.) Beurton,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t31675a149822436.en,"(2020). Angostura ossana: Gonzalez-Oliva, L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t31675a149822436.en"
wfo-0001344690,158050426,158037164,Pycnandra micrantha,SAPOTACEAE,Pycnandra,micrantha,,,,(Beauvis.) Munzinger & Swenson,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2019-3.rlts.t158037164a158050426.en,"(2016). Pycnandra micrantha: Amice, R., Dumontet, V., Fleurot, D., Vandrot, H. & Veillon, J.-M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2019-3.rlts.t158037164a158050426.en"
wfo-0000474347,158544179,111907266,Musa fitzalanii,MUSACEAE,Musa,fitzalanii,,,,F.Muell.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2022-2.rlts.t111907266a158544179.en,"(2020). Musa fitzalanii: Cluny, W., Plummer, J. & Kallow, S. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2022-2.rlts.t111907266a158544179.en"
wfo-0000318775,168631084,168623053,Syzygium humblotii,MYRTACEAE,Syzygium,humblotii,,,,Labat & Schatz,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2022-2.rlts.t168623053a168631084.en,"(2022). Syzygium humblotii: Harvey-Brown, Y. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2022-2.rlts.t168623053a168631084.en"
wfo-0000831505,173119116,173119104,Delissea sinuata,CAMPANULACEAE,Delissea,sinuata,,,,Hillebr.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2025-2.rlts.t173119104a173119116.en,"(2023). Delissea sinuata: Keir, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2025-2.rlts.t173119104a173119116.en"
wfo-0000453102,183183123,33670,Melicope macropus,RUTACEAE,Melicope,macropus,,,,(Hillebr.) T.G.Hartley & B.C.Stone,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t33670a183183123.en,"(2016). Melicope macropus: Clark, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t33670a183183123.en"
wfo-0000831538,183183404,34040,Delissea undulata,CAMPANULACEAE,Delissea,undulata,,,,Gaudich.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t34040a183183404.en,"(2016). Delissea undulata: Keir, M., Weisenberger, L., Gon, S.M., Sporck-Koehler, M., Kwon, J. & Chau, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t34040a183183404.en"
wfo-0000442530,185558142,113168368,Leucadendron grandiflorum,PROTEACEAE,Leucadendron,grandiflorum,,,,(Salisb.) R.Br.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t113168368a185558142.en,"(2019). Leucadendron grandiflorum: Rebelo, A.G. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t113168368a185558142.en"
wfo-0000442449,185559739,113166006,Leucadendron spirale,PROTEACEAE,Leucadendron,spirale,,,,(Salisb. ex Knight) I.Williams,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2020-3.rlts.t113166006a185559739.en,"(2019). Leucadendron spirale: Rebelo, A.G., Mtshali, H. & von Staden, L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2020-3.rlts.t113166006a185559739.en"
wfo-0000477308,201053885,201053876,Peperomia degeneri,PIPERACEAE,Peperomia,degeneri,,,,Yunck.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2023-1.rlts.t201053876a201053885.en,"(2022). Peperomia degeneri: Keir, M. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2023-1.rlts.t201053876a201053885.en"
wfo-0000431005,216881879,216881863,Govenia floridana,ORCHIDACEAE,Govenia,floridana,,,,P.M.Br.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2022-2.rlts.t216881863a216881879.en,"(2022). Govenia floridana: Svahnström, V. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2022-2.rlts.t216881863a216881879.en"
wfo-1000001663,227962657,227962655,Neonauclea kranjiensis,RUBIACEAE,Neonauclea,kranjiensis,,,,K.M.Wong & W.W.Seah,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2024-1.rlts.t227962655a227962657.en,"(2023). Neonauclea kranjiensis: Fowler, K. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2024-1.rlts.t227962655a227962657.en"
wfo-0000041719,233623962,232110633,Centaurea tuntasia,ASTERACEAE,Centaurea,tuntasia,,,,Heldr. ex Halácsy,Extinct,,3.1,,"Global, Europe & Mediterranean",https://doi.org/10.2305/iucn.uk.2024-2.rlts.t232110633a233623962.en,"(2023). Centaurea tuntasia: Constantinidis, Th. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2024-2.rlts.t232110633a233623962.en"
wfo-0000699693,233623987,232118222,Geocaryum bornmuelleri,APIACEAE,Geocaryum,bornmuelleri,,,,(H. Wolff) Engstrand,Extinct,,3.1,,"Global, Europe & Mediterranean",https://doi.org/10.2305/iucn.uk.2024-2.rlts.t232118222a233623987.en,"(2023). Geocaryum bornmuelleri: Constantinidis, Th. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2024-2.rlts.t232118222a233623987.en"
wfo-0000699698,233623997,232120666,Geocaryum divaricatum,APIACEAE,Geocaryum,divaricatum,,,,(Boiss. & Orph.) Engstrand,Extinct,,3.1,,"Global, Europe & Mediterranean",https://doi.org/10.2305/iucn.uk.2024-2.rlts.t232120666a233623997.en,"(2023). Geocaryum divaricatum: Constantinidis, Th. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2024-2.rlts.t232120666a233623997.en"
wfo-0001277451,236050685,199173251,Vachellia polypyrigenes,FABACEAE,Vachellia,polypyrigenes,,,,(Greenm.) Seigler & Ebinger,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2024-2.rlts.t199173251a236050685.es,"(2022). Vachellia polypyrigenes: Torres, E. & Rankin, R. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2024-2.rlts.t199173251a236050685.es"
wfo-0001277465,236050922,31645,Vachellia zapatensis,FABACEAE,Vachellia,zapatensis,,,,(Urb. & Ekman) Seigler & Ebinger,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2024-2.rlts.t31645a236050922.es,"(2022). Vachellia zapatensis: Torres, E. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2024-2.rlts.t31645a236050922.es"
wfo-0000002662,236663133,37924,Fitchia mangarevensis,ASTERACEAE,Fitchia,mangarevensis,,,,F.Br.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2023-1.rlts.t37924a236663133.fr,"(2015). Fitchia mangarevensis: Butaud, J.-F., Jacq, F., Meyer, J.-Y. & Taputuarai, R. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2023-1.rlts.t37924a236663133.fr"
wfo-0000284775,236673639,30475,Psychotria adamsonii,RUBIACEAE,Psychotria,adamsonii,,,,Fosberg,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2023-1.rlts.t30475a236673639.fr,"(2015). Psychotria adamsonii: Butaud, J.-F., Jacq, F., Meyer, J.-Y. & Taputuarai, R. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2023-1.rlts.t30475a236673639.fr"
wfo-0000516351,236684638,146907699,Achyranthes mangarevica,AMARANTHACEAE,Achyranthes,mangarevica,,,,Suess.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2023-1.rlts.t146907699a236684638.fr,"(2015). Achyranthes mangarevica: Butaud, J.-F., Jacq, F., Meyer, J.-Y. & Taputuarai, R. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2023-1.rlts.t146907699a236684638.fr"
wfo-1000088069,236694411,236694409,Ceodes rapaensis,NYCTAGINACEAE,Ceodes,rapaensis,,,,(J.Florence) E.F.S.Rossetto & Caraballo,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2023-1.rlts.t236694409a236694411.fr,"(2015). Ceodes rapaensis: Butaud, J.-F., Jacq, F., Meyer, J.-Y. & Taputuarai, R. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2023-1.rlts.t236694409a236694411.fr"
wfo-0000956250,240967765,31659,Eugenia acutissima,MYRTACEAE,Eugenia,acutissima,,,,Urb. & Ekman,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2025-1.rlts.t31659a240967765.es,"(2022). Eugenia acutissima: González-Oliva, L. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2025-1.rlts.t31659a240967765.es"
wfo-0001330243,251943261,176986,Limnophila limnophiloides,PLANTAGINACEAE,Limnophila,limnophiloides,,,,(Blatt. & Hallb.) Karthik. & V.S.Kumar,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2024-1.rlts.t176986a251943261.en,"(2024). Limnophila limnophiloides: Watve, A. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2024-1.rlts.t176986a251943261.en"
wfo-0001041011,253645439,34042,Henriettea membranifolia,MELASTOMATACEAE,Henriettea,membranifolia,,,,(Cogn.) Alain,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2024-2.rlts.t34042a253645439.en,"(2024). Henriettea membranifolia: Gann, G.D. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2024-2.rlts.t34042a253645439.en"
wfo-0000959035,253646057,212059494,Eugenia serrasuela,MYRTACEAE,Eugenia,serrasuela,,,,Krug & Urb.,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2024-2.rlts.t212059494a253646057.en,"(2024). Eugenia serrasuela: Gann, G.D. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2024-2.rlts.t212059494a253646057.en"
wfo-0000474600,254580788,236692161,Pavonia domatiifera,MALVACEAE,Pavonia,domatiifera,,,,J.Florence,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2024-1.rlts.t236692161a254580788.fr,"(2015). Pavonia domatiifera: Butaud, J.-F., Jacq, F., Meyer, J.-Y. & Taputuarai, R. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2024-1.rlts.t236692161a254580788.fr"
wfo-1000041511,268501052,268275087,Pytinicarpa tonitrui,ASTERACEAE,Pytinicarpa,tonitrui,,,,"Lannuzel, Gâteblé & M.Pignal",Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2025-1.rlts.t268275087a268501052.en,"(2022). Pytinicarpa tonitrui: Amice, R., Bruy, D., Cazé, H., Fleurot, D., Garnier, D., Hequet, V., Lagrange, A., Lannuzel, G., Laudereau, C., McCoy, S. & Vandrot, H. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2025-1.rlts.t268275087a268501052.en"
wfo-0000577229,275116864,32226,Byttneria ivorensis,MALVACEAE,Byttneria,ivorensis,,,,Hallé,Extinct,,2.3,,Global,https://doi.org/10.2305/iucn.uk.2025-1.rlts.t32226a275116864.en,"(1998). Byttneria ivorensis: Assi, A. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2025-1.rlts.t32226a275116864.en"
wfo-0000572887,277416122,115537131,Brunoniella neocaledonica,ACANTHACEAE,Brunoniella,neocaledonica,,,,(Heine) Moylan,Extinct,,3.1,,Global,https://doi.org/10.2305/iucn.uk.2025-2.rlts.t115537131a277416122.en,"(2022). Brunoniella neocaledonica: Amice, R., Barrière, R., Bruy, D., Cazé, H., Fleurot, D., Lagrange, A., Lannuzel, G., Laudereau, C., Mandaoué, L. & Vandrot, H. IUCN Red List of Threatened Species, https://doi.org/10.2305/iucn.uk.2025-2.rlts.t115537131a277416122.en"
