taxonID,description,type,language,contributor,audience,rightsHolder,created,creator,source,bibliographicCitation,URI,rights,license
wfo-4000004723,"J.G.Baker, Blandfordia , J. Linn. Soc., Bot. 11: 364-366 (1871); G.Bentham, Blandfordia , Fl. Austral. 7: 22-24 (1878); J.Ingram, Notes on the Cultivated Liliaceae 2. Blandfordia , Baileya 13(2): 45-52 (1965); W.R.Elliot & D.L.Jones, Encycl. Aust. Pl. 2: 325-326 (1982).",Literature,en,,,Commonwealth of Australia (2017),,,3174,"R.J.F.Henderson (2017) Blandfordia, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Blandfordia [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Blandfordia,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000005046,"G.Bentham, Borya , Fl. Austral. 7: 70-71 (1878); D.M.Churchill, Three new species of Borya Labill. (Liliaceae), Muelleria 6: 1-8 (1984).",Literature,en,,,Commonwealth of Australia (2017),,,3453,"D.M.Churchill (2017) Borya, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Borya [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Borya,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000006007,"G.Bentham, Calectasia (in Juncaceae), Fl. Austral. 7: 120-121 (1878); J.C.Anway, The evolution and taxonomy of Calectasia cyanea R.Br. (Xanthorrhoeaceae) in terms of its present-day variation and cytogenetics, Austral. J. Bot. 17: 147-159 (1969).",Literature,en,,,Commonwealth of Australia (2017),,,3671,"A.S.George (2017) Calectasia, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Calectasia [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Calectasia,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000008791,"G. Bentham, in Phytolaccaceae, Fl. Austral. 5: 147–149 (1870); A. Heimerl, Nat. Pflanzcnfam. 2nd edn, 16c: 170–171 (1934).",Literature,en,,,Commonwealth of Australia (2017),,,4394,"A.S.George (2017) Codonocarpus, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Codonocarpus [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Codonocarpus,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000010838,"G.Bentham, Dasypogon (in Juncaceae), Fl. Austral. 7: 117-119 (1878).",Literature,en,,,Commonwealth of Australia (2017),,,5228,"A.S.George (2017) Dasypogon, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Dasypogon [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Dasypogon,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000012457,"I.V.Newman, Life History of Doryanthes excelsa . Part 1. Some ecological and vegetative features and spore production, Proc. Linn. Soc. New South Wales 53: 499-538 (1928).",Literature,en,,,Commonwealth of Australia (2017),,,5834,"L.Pedley (2017) Doryanthes, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Doryanthes [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Doryanthes,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000012891,"Bentham, G. (1878). Ecdeiocolea [in Restionaceae], Flora Australiensis 7: 211 (Reeve & Co.: London).Briggs, B.G. (2011). Ecdeiocolea rigens, a new species of Ecdeiocoleaceae (Poales) from Western Australia. Telopea 13(1): 69–75.Briggs, B.G. & Tinker, A. (2014). &lt;a href=https://www.publish.csiro.au/bt/pdf/BT14138 rel=nofollow&gt;Synchronised monoecy in Ecdeiocoleaceae (Poales) in Western Australia&lt;/a&gt;. Australian Journal of Botany 62(5): 391–402.Briggs, B.G. & Johnson, L.A.S. (1998). Georgeantha hexandra, a new genus and species of Ecdeiocoleaceae (Poales) from Western Australia. Telopea 7(4): 307–312.Linder, H.P., Briggs, B.G. & Johnson, L.A.S. (1998). Ecdeiocoleaceae, in Kubitzki, K. (ed.), The Families and Genera of Flowering Plants IV: 195–197. (Springer-Verlag: Berlin).Mueller, F.J.H. von (1874) Ecdeiocolea (in Restionaceae). Fragmenta Phytographiae Australiae 8: 236.Meney, K.A. & Pate, J.S. (eds) (1999). Australian Rushes. Biology, Identification and Conservation of Restionaceae and Allied Families. (University of Western Australia Press: Nedlands).Meney, K.A., Pate, J.S. & Hickman, E.J. (1999). Morphological and anatomical descriptions of Restionaceae and allied families and their distribution, in Meney, K.A. & Pate, J.S. (eds), Australian Rushes. Biology, Identification and Conservation of Restionaceae and Allied Families, pp. 161–461. (University of Western Australia Press: Nedlands).Pate, J.S. & Meney, K.A. (1999). Morphological features of Restionaceae and allied families, in Meney, K.A. & Pate, J.S. (eds), Australian Rushes. Biology, Identification and Conservation of Restionaceae and Allied Families, pp. 3–23. (University of Western Australia Press: Nedlands).Rudall, P.J. (1990). &lt;a href=https://www.publish.csiro.au/sb/pdf/SB9900265 rel=nofollow&gt;&lt;span style=color:#ff8c00&gt;Development of the ovule and megagametophyte in Ecdeiocolea monostachya&lt;/span&gt;&lt;/a&gt;. Australian Systematic Botany 3(2): 265–274.Rudall, P.J., Stuppy, W., Cunniff, J., Kellogg, E.A. & Briggs, B.G. (2005). Evolution of reproductive structures in grasses (Poaceae) inferred by sister-group comparison with their putative closest living relatives, Ecdeiocoleaceae. American Journal of Botany 92(9): 1432–1443.Western Australian Herbarium (1998–). FloraBase—the Western Australian Flora. (Department of Biodiversity, Conservation and Attractions).   &lt;a href=https://florabase.dpaw.wa.gov.au/ rel=nofollow&gt;https://florabase.dpaw.wa.gov.au/&lt;/a&gt;",Literature,en,,,Commonwealth of Australia (2019),,,6186,"B.G. Briggs, C.L. Connelly, S.L. Krauss (2019) Ecdeiocolea, in P.G. Kodela (ed.)Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Ecdeiocolea [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Ecdeiocolea,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000015543,"Illustrations:B.G. Briggs & L.A.S. Johnson, Telopea 7(4): 309–310, figs 1, 2 (1998); H.P. Linder et al. in K. Kubitzki (ed.), The Families and Genera of Flowering Plants IV: 195 (1998); K.A. Meney & J.S.Pate, Australian Rushes 296–297 (1999).Briggs, B.G. & Johnson, L.A.S. (1998). Georgeantha hexandra, a new genus and species of Ecdeiocoleaceae (Poales) from Western Australia. Telopea 7(4): 307–312.Briggs, B.G. & Tinker, A. (2014). &lt;a href=https://www.publish.csiro.au/bt/pdf/BT14138 rel=nofollow&gt;Synchronised monoecy in Ecdeiocoleaceae (Poales) in Western Australia&lt;/a&gt;. Australian Journal of Botany 62(5): 391–402.Linder, H.P., Briggs, B.G. & Johnson, L.A.S. (1998). Ecdeiocoleaceae, in Kubitzki, K. (ed.), The Families and Genera of Flowering Plants IV: 195–197. (Springer-Verlag: Berlin).Linder, H.P., Briggs, B.G. & Johnson, L.A.S. (1998) Ecdeiocoleaceae, in K. Kubitzki (ed.), The Families and Genera of Flowering Plants IV: 195–197.Meney, K.A. & Pate, J.S. (eds) (1999). Australian Rushes. Biology, Identification and Conservation of Restionaceae and Allied Families. (University of Western Australia Press: Nedlands).Meney, K.A., Pate, J.S. & Hickman, E.J. (1999). Morphological and anatomical descriptions of Restionaceae and allied families and their distribution, in Meney, K.A. & Pate, J.S. (eds), Australian Rushes. Biology, Identification and Conservation of Restionaceae and Allied Families, pp. 161–461. (University of Western Australia Press: Nedlands).Rudall, P.J., Stuppy, W., Cunniff, J., Kellogg, E.A. & Briggs, B.G. (2005). Evolution of reproductive structures in grasses (Poaceae) inferred by sister-group comparison with their putative closest living relatives, Ecdeiocoleaceae. American Journal of Botany 92(9): 1432–1443.Western Australian Herbarium (1998–). FloraBase—the Western Australian Flora. (Department of Biodiversity, Conservation and Attractions).   &lt;a href=https://florabase.dpaw.wa.gov.au/ rel=nofollow&gt;https://florabase.dpaw.wa.gov.au/&lt;/a&gt;Williams, C.A., Harborne, J.B., Greenham, J., Briggs, B.G. & Johnson, L.A.S. (1997). Flavonoid evidence and the classification of the Anarthriaceae within the Poales. Phytochemistry 45(6): 1189–1196.",Literature,en,,,Commonwealth of Australia (2020),,,7771,"B.G. Briggs, C.L. Connelly, S.L. Krauss (2020) Georgeantha, in P.G. Kodela (ed.)Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Georgeantha [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Georgeantha,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000016620,"G. Bentham, in Phytolaccaceae, Fl. Austral. 5: 144–147 (1870); A. Heimerl, Nat. Pflanzenfam. 2nd edn, 16: 168–170 (1934).",Literature,en,,,Commonwealth of Australia (2017),,,8783,"A.S.George (2017) Gyrostemon, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Gyrostemon [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Gyrostemon,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000020014,"G.Bentham, Kingia (in Juncaceae), Fl. Austral. 7: 119-120 (1878); I.A.Staff & J.T.Waterhouse, The Biology of Arborescent Monocotyledons, with Special Reference to Australian Species, in J.S.Pate & A.J.McComb, Biol. Austral. Pl. 233-238 (1981).",Literature,en,,,Commonwealth of Australia (2017),,,9765,"A.S.George (2017) Kingia, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Kingia [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Kingia,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000022525,"Bell, T.L. & Pate, J.S. (1993). Morphotypic differentiation in the south western Australian restiad Lyginia barbata R.Br. (Restionaceae). Australian Journal of Botany 41(1): 91–104.Bentham, G. (1878). Lyginia in Restiaceae, Flora Australiensis 7: 210–211. (Reeve & Co.: London).Briggs, B.G. (2005). Lectotypification of Schoenodum tenax (Restionaceae) and a note on the type of Lyginia imberbis (Anarthriaceae). Telopea 11(1): 53–57. Available via PlantNET at &lt;a href=http://plantnet.rbgsyd.nsw.gov.au/Telopea/index.php rel=nofollow&gt;http://plantnet.rbgsyd.nsw.gov.au/Telopea/index.php&lt;/a&gt;Briggs, B.G. & Johnson, L.A.S. (2000). Hopkinsiaceae and Lyginiaceae, two new families of Poales in Western Australia, with revisions of Hopkinsia and Lyginia. Telopea 8(4): 477–502. Available via PlantNET at &lt;a href=http://plantnet.rbgsyd.nsw.gov.au/Telopea/index.php rel=nofollow&gt;http://plantnet.rbgsyd.nsw.gov.au/Telopea/index.php&lt;/a&gt;Meney, K.A. & Pate, J.S. (eds) (1999). Australian Rushes. Biology, Identification and Conservation of Restionaceae and Allied Families. (University of Western Australia Press: Nedlands).Meney, K.A., Pate, J.S. & Hickman, E.J. (1999). Morphological and anatomical descriptions of Restionaceae and allied families and their distribution, in Meney, K.A. & Pate, J.S. (eds), Australian Rushes. Biology, Identification and Conservation of Restionaceae and allied families, pp. 161–461. (University of Western Australia Press: Nedlands).Western Australian Herbarium (accessed 2018). Lyginia, in FloraBase, the Western Australian Flora: &lt;a href=https://florabase.dpaw.wa.gov.au/browse/profile/21161 rel=nofollow&gt;https://florabase.dpaw.wa.gov.au/browse/profile/21161&lt;/a&gt;",Literature,en,,,Commonwealth of Australia (2018),,,10494,"Barbara G. Briggs, Carolyn L. Connelly & Siegfried L. Krauss (2018) Lyginia, in Phillip G. Kodela (ed.)Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Lyginia [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Lyginia,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-4000028931,"J.Schlittler, Die systematische Stellung der Gattung Petermannia F.Muell. und ihre phylogenetischen Bezeihungen zu den Luzuriagoideae Engl. und den Dioscoreaceae Lind., Vierteljahrsschr. Naturf. Ges. Zürich 94: 1-28 (1949).",Literature,en,,,Commonwealth of Australia (2017),,,12052,"J.G.Conran, H.T.Clifford (2017) Petermannia, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Petermannia [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Petermannia,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-7000000023,"APG IV (2016). An update of the Angiosperm Phylogeny Group classification for the orders and families of flowering plants: APG IV. Botanical Journal of the Linnean Society 181: 1–20.Bentham, G. (1878). Restiaceae, Flora Australiensis 7: 208–246. (Reeve & Co.: London).Briggs, B.G. & Johnson, L.A.S. (2000). Hopkinsiaceae and Lyginiaceae, two new families of Poales in Western Australia, with revisions of Hopkinsia and Lyginia. Telopea 8(4): 477–502. Available via PlantNET at  &lt;a href=http://plantnet.rbgsyd.nsw.gov.au/Telopea/index.php rel=nofollow&gt;http://plantnet.rbgsyd.nsw.gov.au/Telopea/index.php&lt;/a&gt;Briggs, B.G., Marchant, A.D., Gilmore, S. & Porter, C.L. (2000). A molecular phylogeny of Restionaceae and allies, in Wilson, K.L. & Morrison, D. (eds), Monocots – Systematics and Evolution, pp. 661–671. (CSIRO Publishing: Melbourne).Briggs, B.G., Marchant, A.D. & Perkins, A.J. (2010). Phylogeny and features in Restionaceae, Centrolepidaceae and Anarthriaceae (the restiid clade of Poales), in Seberg, O., Petersen, G., Barfod, A.S. & Davis, J.I. (eds), Diversity, Phylogeny, and Evolution in the Monocotyledons, pp. 357–388. (Aarhus University Press).Briggs, B.G., Marchant, A.D. & Perkins, A.J. (2014). Phylogeny of the restiid clade (Poales) and implications for the classification of Anarthriaceae, Centrolepidaceae, and Australian Restionaceae. Taxon 63(1): 24–46.Brown, R. (1810). Restionaceae, in Prodromus Florae Novae Hollandiae et Insulae Van-Diemen, pp. 243–257.Cutler, D.F. (1969). Restionaceae, in Anatomy of the Monocotyledons IV Juncales, pp. 116–331. (Clarendon Press: Oxford).Cutler, D.F. & Airy Shaw, H.K. (1965). Anarthriaceae and Ecdeiocoleaceae: two new monocotyledonous families, separated from Restionaceae. Kew Bulletin 19(3): 489–499.Fominchev, C.I., Briggs, B.G., Macfarlane, T.D. & Sokoloff, D.D. (2017). Inflorescence, flower and fruit morphology of Hopkinsia anoectocolea (Anarthriaceae) and multiple origins of one-seeded fruits in graminid clade of Poales. XIX International Botanical Congress Abstracts II: P0371.Ladd, P.G. (1977). Pollen morphology of some members of the Restionaceae and related families, with notes on the fossil record. Grana 16(1): 1–14. &lt;a href=https://www.tandfonline.com/doi/pdf/10.1080/00173134.1977.11864634?needAccess&amp;#61;true rel=nofollow&gt;https://www.tandfonline.com/doi/pdf/10.1080/00173134.1977.11864634?needAccess&amp;#61;true&lt;/a&gt; [accessed June 2018]Linder, H.P. (1992). The gynoecia of Australian Restionaceae: morphology, anatomy and systematic implications. Australian Systematic Botany 5(2): 227–245. &lt;a href=http://www.publish.csiro.au/sb/pdf/SB9920227 rel=nofollow&gt;http://www.publish.csiro.au/sb/pdf/SB9920227&lt;/a&gt; [accessed June 2018]Linder, H.P., Briggs, B.G. & Johnson, L.A.S. (1998). Anarthriaceae, in Kubitzki, K. (ed.), The Families and Genera of Flowering Plants IV, pp. 19–21. (Springer-Verlag: Berlin).Linder, H.P. & Ferguson, I.K. (1985). On the pollen morphology and phylogeny of the Restionales and Poales. Grana 24(2): 65–76. &lt;a href=https://www.tandfonline.com/doi/pdf/10.1080/00173138509429917?needAccess&amp;#61;true rel",Literature,en,,,Commonwealth of Australia (2018),,,1964,"Barbara G. Briggs (2018) Anarthriaceae, in Phillip G. Kodela (ed.)Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Anarthriaceae [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Anarthriaceae,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-7000000034,"Angiosperm Phylogeny Group (2016). &lt;a href=http://onlinelibrary.wiley.com/doi/10.1111/boj.12385/abstract rel=nofollow&gt;An update of the Angiosperm Phylogeny Group classification for the orders and families of flowering plants: APG IV&lt;/a&gt;. Botanical Journal of the Linnean Society 181(1): 1–20.Baines, J.A. (1981). Australian Plant Genera: an etymological dictionary of Australian plant genera. (Society for Growing Australian Plants: Chipping North).Bentham, G. (1864), Saxifrageae, pp. 435–450, in Flora Australiensis: a description of the plants of the Australian Territory Volume 2. Leguminosae to Combretaceae. (Lovell Reeve: London).Brummitt, R.K. (2007). Aphanopetalaceae, in Heywood, V.H., Brummitt, R.K., Culham, A. & Seberg, O., Flowering Plant Families of the World (Updated and revised), p. 34. (Firefly Books: Ontario, Canada).Cronquist, A.J. (1981). An Integrated System of Classification of Flowering Plants. (Columbia University Press: New York).Dahlgren, R.M.T. (1975). A system of classification of the angisoperms to be used to demonstrate the distribution of characters. Botaniska Notiser 128: 119–147.Dahlgren, R.M.T. (1980). A revised system of classification of the angiosperms. Botanical Journal of the Linnean Society 80(2): 91–124.Dickison, W.C. (1980). Comparative wood anatomy and evolution of the Cunoniaceae. Allertonia 2(5): 281–321.Dickison , W.C., Hils, H.M., Lugansky, T.W. & Stern, W.L. (1994). Comparative anatomy and systematic of woody Saxifragaceae. Aphanopetalum Endl. Botanical Journal of the Linnean Society 114: 167–182.Engler, A. (1928). Cunoniaceae, in Engler, H.G.A. (ed.), Die natürlichen Pflanzenfamilien edn 2, 18A: 229–262. (Wilhelm Engelmann: Berlin).FloraBase: the Western Australian Flora, &lt;a href=https://florabase.dpaw.wa.gov.au/browse/photo/2989 rel=nofollow&gt;https://florabase.dpaw.wa.gov.au/browse/photo/2989 &lt;/a&gt;[Accessed 13 July 2018]Kubitzki, K. (2007). Aphanopetalaceae, in Kubitzki, K. (ed.), The Families and Genera of Vascular Plants 9: 20–30. (Springer: Germany).Stevens, P.F. (2001 onwards). Angiosperm Phylogeny Website. Version 14, April 2015 [and more or less continuously updated since]   &lt;a href=http://www.mobot.org/MOBOT/research/APweb/ rel=nofollow&gt;http://www.mobot.org/MOBOT/research/APweb/ [Accessed 6 July 2018]&lt;/a&gt;Takhtajan, A.L. (1987). Systema magnoliophytorum. (Leningrad: Officina edit. “Nauka Leningradskaja”. (in Russian).",Literature,en,,,Commonwealth of Australia (2018),,,2135,"Val Stajsic (2018) Aphanopetalaceae, in Phillip G. Kodela (ed.)Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Aphanopetalaceae [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Aphanopetalaceae,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-7000000207,"APG IV (2016). An update of the Angiosperm Phylogeny Group classification for the orders and families of flowering plants: APG IV. Botanical Journal of the Linnean Society 181: 1–20.Bremer, K. (2002). Gondwanan evolution of the grass alliance of families (Poales). Evolution 56: 1374–1387. https://doi.org/10.1111/j.0014-3820.2002.tb01451Briggs, B.G. & Johnson, L.A.S. (1998). Georgeantha hexandra, a new genus and species of Ecdeiocoleaceae (Poales) from Western Australia. Telopea 7(4): 307–312.Briggs, B.G., Marchant, A.D., Gilmore, S. & Porter, C.L. (2000). A molecular phylogeny of Restionaceae and allies, in Wilson K.L. & Morrison D. (eds), Monocots – Systematics and Evolution, pp. 661–671. (CSIRO: Melbourne).Briggs, B.G. & Tinker, A. (2014). &lt;a href=https://www.publish.csiro.au/bt/pdf/BT14138 rel=nofollow&gt;Synchronised monoecy in Ecdeiocoleaceae (Poales) in Western Australia&lt;/a&gt;. Australian Journal of Botany 62(5): 391–402.Clarke, I. (2015). Name Those Grasses – identifying grasses, sedges and rushes, p. 409, plate 34. (Royal Botanic Gardens Victoria: Melbourne.Cutler, D.F. & Airy Shaw, H.K. (1965). Anarthriaceae and Ecdeiocoleaceae: two new monocotyledonous families, separated from Restionaceae. Kew Bulletin 19: 489–499.Cutler, D.F. (1969). Ecdeiocoleaceae, in Anatomy of the Monocotyledons IV Juncales: 340–343. (Clarendon Press: Oxford).Givnish, T.J., Ames, M., McNeal, J.R., McKain, M.R., Steele, P.R., dePamphilis, C.W., Graham, S.W., Pires, J.C., Stevenson, D.W.,  Zomlefer, W.B., Briggs, B.G., Duvall, M.R., Moore, M.J., Heaney, J.M., Soltis, D.E., Soltis, P.S., Thiele, K., Leebens-Mack, J.H. (2010). Assembling the tree of the monocotyledons: plastome sequence phylogeny and evolution of Poales. Annals of the Missouri Botanical Garden 97: 584–616. &lt;a href=https://doi.org/10.3417/2010023 rel=nofollow&gt;https://doi.org/10.3417/2010023&lt;/a&gt;Ladd, P.G. (1977). Pollen morphology of some members of the Restionaceae and related families, with notes on the fossil record. Grana 16: 1–14.Linder, H.P. (1992). &lt;a href=https://www.publish.csiro.au/sb/pdf/sb9920227 rel=nofollow&gt;The gynoecia of Australian Restionaceae: morphology, anatomy and systematic implications&lt;/a&gt;. Australian Systematic Botany 5(2): 227–245.Linder, H.P., Briggs, B.G. & Johnson, L.A.S. (1998). Ecdeiocoleaceae, in Kubitzki, K. (ed.), The Families and Genera of Flowering Plants IV: 195–197. (Springer-Verlag: Berlin).Mabberley, D.J. (2008). Mabberley’s Plant Book ed. 4: 319.Marchant, A.D.& Briggs, B.G. (2007). Ecdeiocoleaceae and Joinvilleaceae, sisters of Poaceae (Poales): evidence from rbcL and matK data. Telopea 11(4): 437–450.Meney, K.A. & Pate, J.S. (eds) (1999). Australian Rushes. Biology, Identification and Conservation of Restionaceae and Allied Families. (University of Western Australia Press: Nedlands).Meney, K.A., Pate, J.S. & Hickman, E.J. (1999). Morphological and anatomical descriptions of Restionaceae and allied families and their distribution, in Meney, K.A. & Pate, J.S. (eds), Australian Rushes. Biology, Identification and Conservation of Restionaceae and Allied Families&lt;/i&gt",Literature,en,,,Commonwealth of Australia (2019),,,6189,"B.G. Briggs (2019) Ecdeiocoleaceae, in P.G. Kodela (ed.)Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Ecdeiocoleaceae [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Ecdeiocoleaceae,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-7000000264,"G. Bentham, in Phytolaccaceae, Fl. Austral 5: 142–150 (1870); H. Walter, in Phytolaccaceae, Pflanzenr 39: 1–154 (1909); A. Heimerl, Gyrostemonaceae, Nat. Pflanzenfam. 2nd edn, 16c: 165–173 (1934); G. J. Keighery, Chromosome numbers in the Gyrostemonaceae Endl. and the Phytolaccaceae Lindl.: a comparison, Austral. J. Bot. 23: 335–338 (1975); P. Goldblatt et al., Gyrostemonaceae: status and affinity, Bot. Not. 129: 201–200 (1976); S. Carlquist, Wood Anatomy and Relationships of Bataceae, Gyrostemonaceae, and Stylobasiaceae, Allertonia 1: 297–330 (1978).",Literature,en,,,Commonwealth of Australia (2017),,,8796,"A.S.George (2017) Gyrostemonaceae, in Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Gyrostemonaceae [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Gyrostemonaceae,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
wfo-7000001189,"Bentham, G. (1863). Capparideae, pp. 91–92, in Flora Australiensis: a description of the plants of the Australian Territory Volume I. Ranunculaceae to Anacardiaceae. (Lovell Reeve: London).Chandler, G.T. & Bayer, R.J. (2000). Phylogenetic placement of the enigmatic Western Australian genus Emblingia based on rbcL sequences. Plant Species Biology 15: 57–72.Cronquist, A.J. (1981). An Integrated System of Classification of Flowering Plants. (Columbia University Press: New York).Dahlgren, R.M.T. (1980). A revised system of classification of the angiosperms. Botanical Journal of the Linnean Society 80(2): 91–124.Erdtman, G., Leins, P., Melville, R. & Metcalfe, C.R. (1969). On the relationships of Emblingia. Botanical Journal of the Linnean Society 62(2): 169–186.FloraBase: the Western Australian Flora, &lt;a target=_blank href=https://florabase.dpaw.wa.gov.au/browse/photo/2989 rel=nofollow&gt;https://florabase.dpaw.wa.gov.au/browse/photo/2989,&lt;/a&gt; [Accessed 3 July 2018}Hall, J.C., Iltis, H.H. & Sytsma, K.J. (2004). Molecular phylogenetics of core Brassicales, placement of orphan genera Emblingia, Forchhammeria, Tirania, and character evolution. Systematic Botany 29(3): 654–669.Erdtman, G., Leins, P., Melville, R. & Metcalfe, C.R. (1969). On the relationships of Emblingia. Journal of the Linnean Society 67(2): 169–186.Keighery, G. (1981). The breeding system of Emblingia. Plant Systematics and Evolution 137(1–2): 63–65.Kubitzki, K. (2003). Emblingiaceae, in Kubitzki, K. (ed.), The Families and Genera of Vascular Plants Volume 5. (Springer: Berlin, Germany).Morley, B.D. & Toelken, H.R (1983). Flowering Plants in Australia. (Rigby Publishers: Adelaide, Australia).Mueller, Ferdinand von (1861). Fragmenta Phytographiae Australiae 2 (11): 2.Savolainen, V., Fay, M.F., Albach, D.C., Backlund, A., van der Bank, M., Cameron, K.M., Johnson, S.A., Lledó, M.D., Pintaud, J.-C., Powell, M., Sheahan, M.C., Soltis, D.E., Soltis, P.S., Weston, P., Whitten, W.M., Wurdack, K.J. & Chase, M.W. (2000). Phylogeny of the eudicots: A nearly complete familial analysis based on rbcL gene sequences. Kew Bulletin 55: 257–309.Stevens, P.F. (2001 onwards). Angiosperm Phylogeny Website. Version 14, July 2017, &amp;lt;&lt;a target=_blank href=http://www.mobot.org/MOBOT/research/APweb/ rel=nofollow&gt;http://www.mobot.org/MOBOT/research/APweb/&lt;/a&gt;&amp;gt; [Accessed 4 July 2018]Takhtajan, A.L. (1980). Outline of the classification of flowering plants Magnoliophyta. Botanical Review 46: 225–359.Thorne, R.T. (1992). Classification and geography of the flowering plants. Botanical Review 58: 225–348.Tobe, H. (2015). Floral morphology and structure of Emblingia calceoliflora (Emblingiaceae, Brassicales): questions and answers. Journal of Plant Research 128(3): 481–495.",Literature,en,,,Commonwealth of Australia (2018),,,6322,"Val Stajsic (2018) Emblingiaceae, in Phillip G. Kodela (ed.)Flora of Australia. Australian Biological Resources Study, Department of Agriculture, Water and the Environment: Canberra. https://profiles.ala.org.au/opus/foa/profile/Emblingiaceae [Date Accessed: 02 December 2020]",https://profiles.ala.org.au/opus/foa/profile/Emblingiaceae,Australian Biological Resource Study,http://creativecommons.org/licenses/by/4.0
