wfo_id,description,type,contributor,source,bibliographicCitation,url,rights
wfo-0000824774,"Found in Amazonian Forest, lower and rarely middle montane forest at an elevation of 100–1940 m a.s.l. *Begonia maynensis* is typically collected from riverbanks or rocks in and around small streams but has also been found growing as an epiphyte in very humid forests..",Habitat,Moonlight P.W. et al.,5125,"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175,CC0 1.0 Universal (CC0 1.0)
wfo-0000824774,"Known from Colombia, Ecuador, Peru, and Acre State in Brazil. Within Peru, known from Loreto, Amazonas, San Martín, Ucayali, Huánuco, Pasco, Junín, Madre de Dios, and Cusco Regions.",Distribution,Moonlight P.W. et al.,5125,"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175,CC0 1.0 Universal (CC0 1.0)
wfo-0000824774,Assessed by Moonlight et al. (2017b) as Least Concern (LC),Threats,Moonlight P.W. et al.,5125,"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175,CC0 1.0 Universal (CC0 1.0)
wfo-0000824774,,Diagnostic,"Moonlight P.W., Hughes M., Tebbitt M.C.",86,"Moonlight P.W., Hughes M., Tebbitt M.C. 2017, Taxonomy of Begonia albomaculata and description of two new species endemic to Peru, Edinburgh J. Bot. Vol.74(2) , pp.111-122.",https://doi.org/10.1017/s0960428617000075,CC0 1.0 Universal (CC0 1.0)
wfo-0000824774,"Caulescent herb; glabrous throughout, 20–40 cm tall; stem erect, flexuous, succulent, unbranched to rarely branching near base; internodes to 3 cm long at base of stem and progressively shorter towards apex; stipules tardily deciduous, lanceolate, 1–1.5(–2.2) × 0.4–0.6 cm, apex acuminate to mucronate, margins entire. Leaves alternate, clustered towards apex of stem, basifixed; petioles 0.5–3 × c.0.2 cm; lamina asymmetrical, elliptic to oblanceolate, (8–)10–22 × 2.5–10 cm, base cuneate at both sides of lamina, apex acuminate, margins irregularly dentate, eciliate to sparsely ciliate, occasionally with a 1-mm tooth at end of each major vein, upper surface green or green with silver blotches between veins, lower surface pale green to purple; venation palmate-pinnate, 3-veined from base, 6–8 lateral veins on wider side of lamina, 6–8 lateral veins on narrower side. Inflorescences: axillary, arising from axil of most mature leaves and often persistent after leaf has abscissed, a dichotomous cyme branching to 5 times, protandrous; peduncle 1–3.5(–4.5) cm long, secondary branches to 1.5 cm long, more distal branches decreasing in length, quinary branches to 0.5 cm; bracts tardily deciduous, lanceolate, 3–5 × 1–2 mm, apex acute to mucronate, margins entire. Male flowers: pedicels 0.6– 1.5 cm long; tepals 4, white, margins entire, outer 2 lanceolate to ovate, 4–8 × 4–7 mm, apex acute, inner 2 narrowly lanceolate 4–6 × 2 mm; stamens 20–25, attached along the length of a 2 mm long column, filaments to 2 mm long; anthers broadly obovoid, c.0.5 mm long, dehiscing by lateral slits. Female flowers: pedicels 0.5–1 cm long; bracteoles deciduous, like the bracts, tepals 5, persistent in fruit, white, subequal, lanceolate to ovate, 5–11 × 3–5 mm, apex obtuse to acute, margins entire; ovary body ellipsoid, 7–15 × 2–4 mm, unequally 3-winged, base cuneate, apex truncate, largest wing 12–20 × 5– 10 mm, triangular, base cuneate to rounded, apex perpendicular to the ovary, smaller 2 wings 10–12 × 2–5 mm, triangular, base rounded, apex perpendicular to ovary; placentae axile, bilamellate, ovuliferous all over; styles 3, subpersistent in fruit, c.4 mm long, bifid c.2 mm from base, the branches erect, twice spirally twisted. Fruiting pedicel elongating to 2.5 cm. Fruit ellipsoid, enlarging to 20 × 8 mm, unequally 3-winged, larger wing enlarging to 25 × 15 mm and extending to 4 mm above ovary, base rounded, apex obtuse to acute, smaller 2 wings as in ovary. Seeds globose, c.0.2 × 0.2 mm.",Morphology,"Moonlight P.W., Hughes M., Tebbitt M.C.",86,"Moonlight P.W., Hughes M., Tebbitt M.C. 2017, Taxonomy of Begonia albomaculata and description of two new species endemic to Peru, Edinburgh J. Bot. Vol.74(2) , pp.111-122.",https://doi.org/10.1017/s0960428617000075,CC0 1.0 Universal (CC0 1.0)
wfo-0000824774,"Begonia maynensis is recorded from both primary and disturbed forest. It usually grows in moist places, and can be epiphytic, lithophytic or terrestrial. The species usually occurs in tropical forests at 200–500 m altitude but occasionally may grow at higher altitudes in montane forests, up to 1050 m.",Habitat,"Moonlight P.W., Hughes M., Tebbitt M.C.",86,"Moonlight P.W., Hughes M., Tebbitt M.C. 2017, Taxonomy of Begonia albomaculata and description of two new species endemic to Peru, Edinburgh J. Bot. Vol.74(2) , pp.111-122.",https://doi.org/10.1017/s0960428617000075,CC0 1.0 Universal (CC0 1.0)
wfo-0000824774,"Begonia maynensis has been collected in the Ecuadorian provinces of Pastaza, Tungurahua, Napo, Orellana, Morona-Santiago, Sucumbios and Zamora-Chinchipe; the Peruvian regions of Amazonas, Huánuco, Ucayali, Pasco, Junín, Cuzco, Loreto, San Martín and Madre de Dios; and the Brazilian state of Acre.",Distribution,"Moonlight P.W., Hughes M., Tebbitt M.C.",86,"Moonlight P.W., Hughes M., Tebbitt M.C. 2017, Taxonomy of Begonia albomaculata and description of two new species endemic to Peru, Edinburgh J. Bot. Vol.74(2) , pp.111-122.",https://doi.org/10.1017/s0960428617000075,CC0 1.0 Universal (CC0 1.0)
wfo-1000039736,<strong>Identification notes</strong>*Begonia scorpiocaulis* is the only Begonia species from Andean South America that has yellow flowers but no tuber.,Diagnostic,Moonlight P.W. et al.,5131,"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175,CC0 1.0 Universal (CC0 1.0)
wfo-1000039736,"Caulescent herb, to 20 cm high. Stem erect, unbranched; internodes to 2 cm long at the base and progressively shorter towards the apex, to 5 mm thick, succulent, brown, glabrous. Stipules tardily deciduous, lanceolate, 4–10 × 2–4 mm, apex acuminate to mucronate, opaque, brown, glabrous, margin entire, aciliate. Leaves &gt; 3, alternate, basifixed; petiole 3–4 cm long, colour unknown, glabrous; blade asymmetrical, elliptic to oblanceolate, to 12.5 × 3.5 cm, succulent, apex acuminate, base rounded on the broad side of the lamina, cuneate on the narrow side, margin irregularly dentate, ciliate, upper colour unknown, glabrous, lower surface colour unknown, glabrous, veins palmate-pinnate, with 6–8 veins from the base, with 3–4 secondary veins on the broad side of the lamina, 1–3 on the narrow side. Inflorescences at least one per stem, presumed bisexual, axillary, erect, cymose, with up to 4 branches, presumed to bear up to 8 staminate flowers and 8 pistillate flowers, protandrous; peduncle to 6 cm long, colour unknown, glabrous, bracts late deciduous, narrowly-lanceolate, ca 3 × 1 mm, translucent, colour unknown, glabrous, acute, margin denticulate, ciliate. Staminate flowers: unknown. Pistillate flowers: pedicels to 15 mm long; bracteoles 3, directly beneath the ovary, lanceolate to ovate, ca 5 × 3 mm, translucent, colour known, glabrous, apex acute to obtuse, margin serrate, ciliate; tepals 5, subequal, persistent in fruit, spreading, lanceolate to ovate, 4–7 × 2–3 mm, apex obtuse to rounded, orange, glabrous, margin entire, aciliate; ovary body ellipsoid, ca 6 × 4 mm, colour unknown, glabrous, unequally 3-winged, wings triangular, the largest 7–9 × 10–13 mm, the smallest two 6–8 × 5–6 mm; 3-locular, placentae branches divided, bearing ovules on both surfaces; styles 3, yellow, free, ca 5 mm long, once-divided, stigmatic papillae in a spirally twisted band. Fruiting pedicel unknown. Fruit unknown.",Morphology,Moonlight P.W. et al.,5131,"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175,CC0 1.0 Universal (CC0 1.0)
wfo-1000039736,"Found at an altitude of 480–840 m a.s.l. in an area of Amazonian or lower montane forest. *Begonia scorpiocaulis* was collected as an epiphyte, which is surprising as its closest relatives *B. albomaculata, B. chemillenensis,* and *B. maynensis* are principally collected as terrestrial herbs.",Habitat,Moonlight P.W. et al.,5131,"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175,CC0 1.0 Universal (CC0 1.0)
wfo-1000039736,Endemic to Peru and known only from the type collection collected in Madre de Dios Region (Fig. 71A). Found at an altitude of 480–840 m a.s.l.,Distribution,Moonlight P.W. et al.,5131,"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175,CC0 1.0 Universal (CC0 1.0)
wfo-1000039736,Assessed by Moonlight et al. (2017b) as Data Deficient (DD).,Threats,Moonlight P.W. et al.,5131,"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175,CC0 1.0 Universal (CC0 1.0)
wfo-1000039736,dd,Threat status,Moonlight P.W. et al.,5131,"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175,CC0 1.0 Universal (CC0 1.0)
wfo-1000039736,"Begonia scorpiocaulis Moonlight &amp; Tebbitt is most similar to B. chemillenensis, differing in its smaller size (B. scorpiocaulis is up to 20 cm tall, whereas B. chemillenensis reaches maturity at over 20 cm tall) and leaves (leaves in B. chemillenensis are rarely shorter than 15 cm and narrower than 5 cm; those of B. scorpiocaulis are known only to 12.5 × 3.5 cm), by its serrate bracts (B. chemillenensis has entire bracts), serrate, ovate bracteoles (B. chemillenensis has lanceolate, entire bracteoles), its bright orange female flowers (those of B. chemillenensis are white), and its largest fruit wing with a straight top edge ascending to 2 mm above the ovary (B. chemillenensis has straight, horizontal or convex top edge ascending to c.2 mm above the ovary).Begonia scorpiocaulis is a poorly known species and its male flowers, fruits and seeds are unknown. However, it is readily identified by its serrate bracts and bracteoles, its unusual orange flowers, and its smaller leaves than the closely related Begonia chemillenensis.",Diagnostic,"Moonlight P.W., Hughes M., Tebbitt M.C.",87,"Moonlight P.W., Hughes M., Tebbitt M.C. 2017, Taxonomy of Begonia albomaculata and description of two new species endemic to Peru, Edinburgh J. Bot. Vol.74(2) , pp.111-122.",https://doi.org/10.1017/s0960428617000075,CC0 1.0 Universal (CC0 1.0)
wfo-1000039736,"Caulescent herb; glabrous throughout, 15–20 cm tall; stem erect, flexuous, succulent, unbranched; internodes to 2 cm long at base of stem and progressively shorter towards apex; stipules persistant, lanceolate, 0.4–1 × 0.2–0.4 cm, apex acuminate to mucronate, margins entire. Leaves alternate, clustered towards apex of stem, basifixed; petioles 3–4 × 0.1–0.2 cm; lamina strongly asymmetrical, elliptic to oblanceolate, 10–12.5 × 2.5–3.5 cm, base cuneate on narrow side of lamina, broadly rounded on large side, apex acuminate, margins irregularly dentate with a short hair at tip of and between each tooth, with a c.2-mm tooth at end of each major vein; venation palmatepinnate, 6- to 8-veined from base, 6–8 lateral veins on wider side of lamina, 2– 5 lateral veins on narrower side. Inflorescences: axillary, arising from axil of most mature leaves and often persistent after leaf has abscissed, a dichotomous cyme branching c.4 times, protandrous; peduncle to 6 cm long, secondary branches to 2 cm long, subsequent branches decreasing in length, final branches to 0.8 cm; bracts tardily deciduous, narrowly lanceolate, c.3 × 1 mm, apex acute, margins serrate. Male flowers: unknown. Female flowers: pedicels c.15 mm long; bracteoles persistent, lanceolate to ovate, c.3 × 5 mm, apex acute to rounded, sometimes incised to 2 mm, margins serrate; tepals 5, orange, subequal, lanceolate to ovate, 4–7 × 2–3 mm, apex obtuse to rounded, margins entire; ovary body ellipsoid, c.6 × 4 mm, unequally 3-winged, largest wing 7–9 × 10–13 mm, triangular, base rounded, apex ascending to c.2 mm above ovary, smaller 2 wings 6–8 × 5–6 mm, triangular, base rounded, apex perpendicular to ovary, rounded; placentae axile, bilamellate, axile, ovuliferous all over;styles 3, subpersistent in fruit, c.5 mm long, bifid c.1 mm from base, branches erect, twice spirally twisted. Fruiting pedicel unknown. Fruit unknown. Seeds unknown.",Morphology,"Moonlight P.W., Hughes M., Tebbitt M.C.",87,"Moonlight P.W., Hughes M., Tebbitt M.C. 2017, Taxonomy of Begonia albomaculata and description of two new species endemic to Peru, Edinburgh J. Bot. Vol.74(2) , pp.111-122.",https://doi.org/10.1017/s0960428617000075,CC0 1.0 Universal (CC0 1.0)
wfo-1000039736,"Begonia scorpiocaulis is believed to be an epiphyte but it is unclear upon what. The altitude of the collection (480–840 m) suggests the species inhabits humid, premontane forest.",Habitat,"Moonlight P.W., Hughes M., Tebbitt M.C.",87,"Moonlight P.W., Hughes M., Tebbitt M.C. 2017, Taxonomy of Begonia albomaculata and description of two new species endemic to Peru, Edinburgh J. Bot. Vol.74(2) , pp.111-122.",https://doi.org/10.1017/s0960428617000075,CC0 1.0 Universal (CC0 1.0)
wfo-1000039736,"Begonia scorpiocaulis is known only from the type locality near Shintuya, Madre de Dios, Peru.",Distribution,"Moonlight P.W., Hughes M., Tebbitt M.C.",87,"Moonlight P.W., Hughes M., Tebbitt M.C. 2017, Taxonomy of Begonia albomaculata and description of two new species endemic to Peru, Edinburgh J. Bot. Vol.74(2) , pp.111-122.",https://doi.org/10.1017/s0960428617000075,CC0 1.0 Universal (CC0 1.0)
wfo-1000003272,"Begonia amoeboides is most similar to B. lophoptera Rolfe, but differs in its deciduous and lanceolate stipules (persistent and ovate in B. lophoptera), five tepals on the female flower (two in B. lophoptera), multifid styles (bifid in B. lophoptera), and its stamen number (60–100 in B. amoeboides, 25–35 in B. lophoptera).",Diagnostic,Moonlight P.W. & Reynel C.,92,"Moonlight P.W. & Reynel C. 2018, Two new species of Begonia from Andean Peru, Phytotaxa. Vol.381(1) , pp.116-126.",https://doi.org/10.11646/phytotaxa.381.1.15,CC0 1.0 Universal (CC0 1.0)
wfo-1000003272,"Plant a caulescent herb, 40–150 cm high; stem erect, occasionally branching; internodes to 15 cm long, to 8 mm thick, ridged, succulent, dark green to dark red, sparsely to densely pilose; stipules, deciduous lanceolate, 10–40 × 5–10 mm, dark brown to pale green, glabrous, base surrounded by squamose hairs, attenuate, apex acute, margin entire, aciliate. Leaves alternate, spread evenly along stem, more than 5, basifixed; petiole 3.5–13.5 cm long, densely pilose; lamina subsymmetric, straight, reniform, 5.5–11 × 7–16 cm, apex broadly rounded, base truncate to cordate, to 2 cm deep, lobes not overlapping, with 2–8 cusps around the lamina, margin irregularly double-dentate, ciliate, upper surface even, green, sparsely pilose, lower surface even, pale green, sparsely pilose, densely tomentose on veins; venation palmate, 8–12 veins from base. Inflorescence protanderous, axillary, erect, cymose, branching to 3 times, sparsely to densely pilose; peduncle to 10 cm long, internodes to 3 cm long; bracts deciduous, lanceolate to ovate, 6–13 × 3–8 mm, translucent to white, glabrous to sparsely pilose, apex acute, margin ciliate. Staminate flowers: pedicel 8–15 mm; tepals 2, spreading, membranaceous, ovate, 8–18 × 7–15 mm, apex acute, base cordate, margin entire to irregularly serrate, aciliate to ciliate, white or rarely pink, upper surface glabrous, lower surface pilose; stamens 60–100, free, spreading, yellow, filaments 1–1.5 mm, anthers linear, 2–0.8 mm, obtuse, dehiscing through lateral slits, connective projecting to 0.4 mm. Pistillate flowers: pedicels 10–15 mm. bracteoles 3, lanceolate to rounded, 8–10 × 4–6 mm, apex acute, glabrous to short pilose, margin entire, aciliate to ciliate; tepals 5, projecting forwards, deciduous in fruit, membranaceous, lanceolate to ovate, 9–10 × 4–6 mm, apex acute to obtuse, base cuneate, margin entire, aciliate, white or rarely pink, upper surface glabrous, lower surface sparsely pilose; ovary body ovoid, 4–11 × 2–6 mm, sparsely pilose, pale green, unequally 3-winged, wings sparsely pilose, pale green, the largest wing triangular, 4–10 × 2–7 mm, apex truncate and notched, ciliate, margin entire, aciliate, the smaller 2 wings oblong to triangular, 4–9 × 1.5–2.6, margin entire, aciliate; placentae axile, bilamellate, ovuliferous all over; styles 3, deciduous in fruit, 5–6 mm long, irregularly multifid 1 mm from base, branches spreading, spirally twisted. Fruiting pedicel extending to 2.5 cm. Fruit pendulous, ovate, light brown, enlarging to 14×7 mm, the largest wing the same shape as in the ovary, enlarging to 14 × 11 mm, the smallest enlarging to a triangular wing 14 × 9 mm.",Morphology,Moonlight P.W. & Reynel C.,92,"Moonlight P.W. & Reynel C. 2018, Two new species of Begonia from Andean Peru, Phytotaxa. Vol.381(1) , pp.116-126.",https://doi.org/10.11646/phytotaxa.381.1.15,CC0 1.0 Universal (CC0 1.0)
wfo-1000003272,"Begonia amoeboides has been collected in the Department of Amazonas, San Martín, and Pasco on the western slope of the Andes of northern Peru. It is typically found on moist banks in montane forest.",Distribution,Moonlight P.W. & Reynel C.,92,"Moonlight P.W. & Reynel C. 2018, Two new species of Begonia from Andean Peru, Phytotaxa. Vol.381(1) , pp.116-126.",https://doi.org/10.11646/phytotaxa.381.1.15,CC0 1.0 Universal (CC0 1.0)
wfo-1000003272,"<strong>Identification notes</strong> Within its range, *B. amoeboides* can only be confused with *B. lophoptera*. When in flower, these two species can easily be distinguished by the number of petals on the pistillate flower (five in *B. amoeboides* vs two in *B. lophoptera*) but they are difficult to distinguish when sterile. *Begonia amoeboides* can be identified by its straight, reniform leaves, which lack a distinct apex (transverse, ovate, and with a distinct apex in *B. lophoptera*) and its deciduous, lanceolate stipules (vs persistent and reniform to ovate or rarely broadly lanceolate).",Diagnostic,Moonlight P.W. et al.,4823,"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175,CC0 1.0 Universal (CC0 1.0)
wfo-1000003272,"Caulescent herb, to 150 cm high. Stem erect, occasionally branching; internodes to 15 cm long, to 8 mm thick, succulent, dark green to dark red, sparsely to densely pilose. Stipules deciduous, lanceolate, 10–40 × 5–10 mm, apex acute, translucent, pale green to dark brown, glabrous, margin entire, aciliate, the base surrounded by squamous hairs. Leaves &gt; 5, alternate, basifixed; petiole 3.5–13.5 cm long, dark green to dark red, densely pilose; blade subsymmetric, reniform, to 11 × 16 cm, sub-succulent, apex broadly rounded, base truncate to cordate, basal lobes not overlapping, sinus to 20 mm deep, margin irregularly double-dentate, with 2–8 cusps around the lamina, ciliate, upper surface green, sparsely pilose, lower surface pale green, sparsely pilose, densely pilose on the veins, veins palmate, 8–12 veined from the base. Inflorescences 1–3, bisexual, axillary, erect, cymose, with up to 8 branches, bearing up to 16 staminate flowers and 8 pistillate flowers, protandrous; peduncle to 10 cm long, pale green to pale red, sparsely to densely pilose, bracts deciduous, lanceolate to ovate, 6–13 × 3–8 mm, translucent, white, glabrous to sparsely pilose, apex acute, margin entire, ciliate. Staminate flowers: pedicels to 15 mm long, sparsely pilose; tepals 2, spreading, ovate, 8–18 × 7–15 mm, apex acute, white or rarely pink, inner surface glabrous, outer surface pilose, margin entire to irregularly serrate, aciliate to ciliate; stamens 60–100, spreading, yellow, filaments 1–1.5 mm long, free, anthers linear, ca 2 × 0.8 mm, dehiscing via lateral slits, connectives extending to 0.4 mm, symmetrically basifixed. Pistillate flowers: pedicels to 15 mm long; bracteoles 3, positioned directly beneath the ovary, lanceolate to circular, 8–10 × 4–6 mm, apex acute, translucent, white, glabrous to short-pilose, margin entire, aciliate to ciliate; tepals 5, subequal, deciduous in fruit, projecting, lanceolate to ovate, 9–10 × 4–6 mm, apex acute to obtuse, white or rarely pink, inner surface glabrous, outer surface sparsely pilose, margin entire, aciliate; ovary body ovoid, 4–11 × 2–6 mm, pale green, sparsely pilose, unequally 3-winged, wings triangular, the largest wing notched, 4–10 × 2–7 mm, smallest 4–9 × 1.5–2.5 mm; 3-locular, placentae branches divided, bearing ovules on both surfaces; styles 3, yellow, free, 5–6 mm long, many times divided, stigmatic papillae in a spirally-twisted band. Fruiting pedicel to 25 mm long. Fruit body ovoid, to 14 × 7 mm, drying brown, wings same shape as in ovary, the largest expanding to 12 × 10 mm, the smallest to 12 × 4 mm.",Morphology,Moonlight P.W. et al.,4823,"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175,CC0 1.0 Universal (CC0 1.0)
wfo-1000003272,"Found in upper and middle montane forest at elevations of 1850–2930 m a.s.l., where it is typically collected on wet banks. In Amazonas Region, *B. amoeboides* Moonlight has been observed growing adjacent to *B. lamolina* Moonlight and collections in Pasco Region were made at the same locality as *B. lophoptera* Rolfe. These three species are closely related, but no hybrids are known from either population.",Habitat,Moonlight P.W. et al.,4823,"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175,CC0 1.0 Universal (CC0 1.0)
wfo-1000003272,"Endemic to Peru and known from Amazonas, San Martín, and Pasco Regions (Fig. 24A).",Distribution,Moonlight P.W. et al.,4823,"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175,CC0 1.0 Universal (CC0 1.0)
wfo-1000003272,Assessed by Moonlight &amp; Reynel (2018) as Data Deficient (DD).,Threats,Moonlight P.W. et al.,4823,"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175,CC0 1.0 Universal (CC0 1.0)
wfo-1000003272,dd,Threat status,Moonlight P.W. et al.,4823,"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175,CC0 1.0 Universal (CC0 1.0)
wfo-1000003299,"Begonia lamolina is most similar to B. lophoptera Rolfe, differing in its deciduous and lanceolate stipules, acuspidate leaves, glabrous sepals on the staminate and pistillate flowers, pistillate flowers with 3 bracteoles, and its spreading styles",Diagnostic,Moonlight P.W. & Reynel C.,94,"Moonlight P.W. & Reynel C. 2018, Two new species of Begonia from Andean Peru, Phytotaxa. Vol.381(1) , pp.116-126.",https://doi.org/10.11646/phytotaxa.381.1.15,CC0 1.0 Universal (CC0 1.0)
wfo-1000003299,"Plant a caulescent herb, 30 cm high; stem erect, occasionally branching; internodes to 7.5 cm long, to 5 mm thick, succulent, green to red, glabrous to sparsely pilose; stipules deciduous, lanceolate, 11–15× 3–9 mm, pale green, glabrous, base surrounded by pilose hairs, cuneate, apex acute, margin entire, aciliate. Leaves alternate, spread evenly along stem, more than 5, basifixed; petiole 2.5–8 cm long, densely pilose; lamina asymmetric, transverse, ovate, 4.5–12 × 3–8.5, apex acute, base cordate, to 0.7 cm deep, lobes not overlapping, acuspidate, margin irregularly dentate, ciliate, upper surface even, green with red veins, glabrous to densely pilose, denser on major veins, lower surface even, pale green, sparsely to densely pilose; venation palmate, 6–9 veins from base. Inflorescence protanderous, axillary, erect, cymose, branching to 3 times, sparsely pilose; peduncle to 6.5 cm long, internode to 0.7 cm long; bracts deciduous, lanceolate, 4 × 2 mm, white, glabrous, apex acute, margin aciliate. Staminate flower: pedicel ca. 8 mm long; tepals 2, spreading, membranaceous, ovate, 4 × 4 mm, apex acute, base cordate, margin entire, aciliate, white, both surfaces glabrous; stamens 35–40, free, spreading, yellow, filaments 0.5–1 mm, anthers linear, 1.5–2 mm, obtuse, dehiscing through lateral slits, connective projecting to 0.2 mm. Pistillate flower: pedicel 5 mm long; bracteoles 3, ovate, 2–4 × 2–3 mm, apex rounded, glabrous, margin entire, aciliate to ciliate; tepals 2, spreading, deciduous in fruit, membranaceous, ovate, 8 × 4 mm apex obtuse, base rounded, margin entire, aciliate, white, both surfaces glabrous; ovary body ovoid, 4 × 3 mm, glabrous, green, unequally 3-winged, wings glabrous, green, the largest wing triangular, 4 × 2 mm, apex truncate and notched, ciliate, margin entire, aciliate, the smaller 2 wings oblong, 4 × 0.5 mm, margin entire, aciliate; placentae axile, bilamellate, ovuliferous all over; styles 3, deciduous in fruit, 2–2.5 mm long, bifid 0.2 mm from base, branches spreading, spirally twisted. Fruiting pedicel extending to 1 cm. Fruit pendulous, ovate, light brown, enlarging to 8 × 4 mm, the largest wing the same shape as in the ovary, enlarging to 11 × 11 mm, the smallest enlarging to a triangular wing 8 × 5 mm.",Morphology,Moonlight P.W. & Reynel C.,94,"Moonlight P.W. & Reynel C. 2018, Two new species of Begonia from Andean Peru, Phytotaxa. Vol.381(1) , pp.116-126.",https://doi.org/10.11646/phytotaxa.381.1.15,CC0 1.0 Universal (CC0 1.0)
wfo-1000003299,"Peru. Known only from five collections &lt;7 km apart on the borders of the Department of Amazonas and San Martín. The species was also observed on Trocha Kovachi [ca. 5˚40’50”S, 77˚45”15’W] in Rioja Prov. Department of San Martin in February 2016 but not collected due to permit restrictions. The species is found at low densities as a terrestrial understory herb in montane forest.",Distribution,Moonlight P.W. & Reynel C.,94,"Moonlight P.W. & Reynel C. 2018, Two new species of Begonia from Andean Peru, Phytotaxa. Vol.381(1) , pp.116-126.",https://doi.org/10.11646/phytotaxa.381.1.15,CC0 1.0 Universal (CC0 1.0)
wfo-1000003299,"<strong>Identification notes</strong> *Begonia lamolina* is most likely to be confused with *B. lophoptera*. It differs in its deciduous, lanceolate stipules (vs persistent, reniform to ovate stipules), acuspidate leaves (vs cuspidate leaves), and its glabrous tepals on both the staminate and pistillate flowers (vs pilose on the outer surface of the tepals in both the staminate and pistillate flowers).",Diagnostic,Moonlight P.W. et al.,4845,"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175,CC0 1.0 Universal (CC0 1.0)
